session,max(zerocrossing(zerocrossing)),mean(zerocrossing(zerocrossing)),var(zerocrossing(zerocrossing))
Ses05F_impro02_M032,7633.0,7479.66666667,22006.2222222
Ses05F_impro02_M033,7483.0,7113.88888889,59813.0987654
Ses05F_impro02_M034,7491.0,7113.08333333,37226.7430556
Ses05F_impro02_M035,7461.0,7336.25,17192.6875
Ses05F_impro02_M036,7975.0,7469.38461538,73226.6982249
Ses05F_impro02_M041,7559.0,7416.25,13325.6875
Ses05F_impro03_F027,7868.0,7303.15384615,76755.5147929
Ses05F_impro03_F028,6916.0,6876.0,1600.0
Ses05F_impro03_F029,7687.0,7112.25,82618.0208333
Ses05F_impro03_F030,7737.0,7309.0,60629.2
Ses05F_impro03_F031,7498.0,7264.5,54522.25
Ses05F_impro03_F032,7673.0,7525.5,21756.25
Ses05F_impro03_F033,7429.0,7371.66666667,1836.22222222
Ses05F_impro03_F034,7659.0,7315.2,30308.56
Ses05F_impro03_F035,7664.0,7434.5,52670.25
Ses05F_impro03_F036,7130.0,6963.0,18243.5
Ses05F_impro03_F039,7096.0,6619.0,109385.0
Ses05F_impro03_F040,7338.0,7167.33333333,17380.2222222
Ses05F_impro03_F041,7028.0,6928.66666667,17446.2222222
Ses05F_impro03_F046,8118.0,7683.83333333,64643.1388889
Ses05F_impro03_F047,7571.0,7355.0,22579.6
Ses05F_impro03_F048,7701.0,7458.5,32484.75
Ses05F_impro03_F049,7440.0,7405.5,1190.25
Ses05F_impro03_F051,7901.0,7280.5,118707.5
Ses05F_impro03_F053,7415.0,7352.0,2044.66666667
Ses05F_impro03_F054,7382.0,7381.0,1.0
Ses05F_impro03_F055,7183.0,6861.0,34504.0
Ses05F_impro03_F056,7311.0,7200.75,13100.1875
Ses05F_impro03_F057,7266.0,7089.5,22283.25
Ses05F_impro03_F058,7491.0,7475.0,256.0
Ses05F_impro03_F059,7521.0,7448.75,2819.1875
Ses05F_impro03_F060,7137.0,6973.33333333,13621.5555556
Ses05F_impro03_M030,7594.0,7340.0,24432.5
Ses05F_impro03_M038,7271.0,7206.33333333,2861.55555556
Ses05F_impro03_M040,7191.0,7117.0,5476.0
Ses05F_impro03_M041,7616.0,7323.75,62630.6875
Ses05F_impro03_M049,7375.0,7088.0,33502.2857143
Ses05F_impro03_M057,7046.0,7040.0,36.0
Ses05F_impro03_M058,7257.0,7113.5,20592.25
Ses05F_impro03_M060,7120.0,7050.33333333,5834.88888889
Ses05F_impro03_M061,7247.0,6984.5,24034.25
Ses05F_impro03_M062,6935.0,6766.66666667,32428.2222222
Ses05F_impro03_M063,7027.0,6943.33333333,6537.55555556
Ses05F_impro03_M064,7235.0,7103.66666667,16690.8888889
Ses05F_impro03_M065,7826.0,7412.28571429,81326.4897959
Ses05F_impro03_M066,7345.0,7304.33333333,2843.55555556
Ses05F_impro03_M067,7440.0,7264.0,33936.5
Ses05F_impro03_M068,7330.0,6734.5,317783.25
Ses05F_impro04_F000,8117.0,7408.11111111,114315.432099
Ses05F_impro04_F008,7490.0,7261.90909091,20612.9917355
Ses05F_impro04_F015,8156.0,7276.82352941,181435.204152
Ses05F_impro04_F016,7648.0,7369.57142857,46203.3877551
Ses05F_impro04_F017,7978.0,7505.0,72711.8181818
Ses05F_impro04_F019,7838.0,7374.25,98158.1875
Ses05F_impro04_F022,7379.0,7278.0,4081.5
Ses05F_impro04_F023,8355.0,7671.81818182,107365.239669
Ses05F_impro04_F038,7387.0,7287.0,3802.8
Ses05F_impro04_F039,7479.0,7267.6,29275.44
Ses05F_impro04_F040,7392.0,7305.0,7569.0
Ses05F_impro04_F041,7979.0,7611.2,78901.76
Ses05F_impro04_F042,8094.0,7581.0625,49499.5585938
Ses05F_impro04_F043,7533.0,7370.0,26569.0
Ses05F_impro04_F044,7920.0,7840.5,6320.25
Ses05F_impro04_F045,7523.0,7369.25,19442.1875
Ses05F_impro04_M000,7438.0,7331.11111111,4975.87654321
Ses05F_impro04_M001,7622.0,7328.9,54371.69
Ses05F_impro04_M003,7616.0,7316.4,38407.84
Ses05F_impro04_M004,7611.0,7463.0,18024.6666667
Ses05F_impro04_M005,7886.0,7576.11111111,63034.5432099
Ses05F_impro04_M007,7774.0,7406.25,24553.6875
Ses05F_impro04_M008,7703.0,7414.72727273,26502.0165289
Ses05F_impro04_M009,7585.0,7306.75,20129.9375
Ses05F_impro04_M010,7659.0,7465.71428571,16545.0612245
Ses05F_impro04_M011,8091.0,7516.71428571,85846.2040816
Ses05F_impro04_M012,7713.0,7424.66666667,30952.5555556
Ses05F_impro04_M013,7552.0,7316.85714286,23126.9795918
Ses05F_impro04_M015,7561.0,7295.28571429,32352.2040816
Ses05F_impro04_M016,8061.0,7414.33333333,139729.055556
Ses05F_impro04_M017,7583.0,7312.875,40140.359375
Ses05F_impro04_M020,8182.0,7366.09090909,102343.719008
Ses05F_impro04_M022,7691.0,7380.71428571,59078.2040816
Ses05F_impro04_M024,7726.0,7446.375,43461.734375
Ses05F_impro04_M025,7630.0,7316.68,25893.8976
Ses05F_impro04_M026,7496.0,7267.44444444,18702.4691358
Ses05F_impro04_M027,7680.0,7272.875,74123.109375
Ses05F_impro04_M028,7568.0,7259.5,88635.25
Ses05F_impro04_M029,7431.0,7332.0,9801.0
Ses05F_impro04_M030,7113.0,6855.66666667,33432.8888889
Ses05F_impro04_M031,7712.0,7418.71428571,90365.6326531
Ses05F_impro04_M032,7328.0,7170.71428571,36478.2040816
Ses05F_impro04_M033,7324.0,6842.33333333,155833.888889
Ses05F_impro04_M034,7635.0,7237.23076923,32566.7928994
Ses05F_impro04_M035,7294.0,7127.33333333,21528.8888889
Ses05F_impro04_M036,7201.0,6970.33333333,27516.2222222
Ses05F_impro04_M037,7227.0,6955.5,16161.9166667
Ses05F_impro04_M038,6967.0,6673.75,80853.6875
Ses05F_impro04_M039,7710.0,7353.7826087,29835.4744802
Ses05F_impro04_M040,7427.0,7259.66666667,16374.2222222
Ses05F_impro04_M041,7517.0,7418.625,5626.984375
Ses05F_impro04_M042,7517.0,7192.7,48833.81
Ses05F_impro04_M043,7250.0,7049.25,13933.6875
Ses05F_impro05_F000,7869.0,7336.66666667,106334.222222
Ses05F_impro05_F001,7541.0,7368.28571429,25127.9183673
Ses05F_impro05_F002,7474.0,7248.4,29486.64
Ses05F_impro05_F004,7386.0,7337.0,2401.0
Ses05F_impro05_F005,7548.0,7412.0,18496.0
Ses05F_impro05_F006,7471.0,7412.0,3481.0
Ses05F_impro05_F007,7784.0,7369.3,52737.41
Ses05F_impro05_F010,7577.0,7291.28571429,26045.0612245
Ses05F_impro05_F018,7660.0,7150.5625,112796.996094
Ses05F_impro05_F019,7580.0,7256.11111111,33103.654321
Ses05F_impro05_F020,7554.0,7196.05882353,57113.9377163
Ses05F_impro05_F021,7699.0,7157.62962963,113862.381344
Ses05F_impro05_F022,7850.0,7368.54545455,94149.1570248
Ses05F_impro05_F023,7572.0,7357.57142857,16220.244898
Ses05F_impro05_F024,8034.0,7328.72727273,83971.2892562
Ses05F_impro05_F031,7301.0,7107.75,18228.6875
Ses05F_impro05_F033,7130.0,6957.71428571,14899.6326531
Ses05F_impro05_F034,7471.0,7320.1,11638.69
Ses05F_impro05_F041,7615.0,7140.47368421,38580.3545706
Ses05F_impro05_F042,7734.0,7552.0,18250.0
Ses05F_impro05_M000,7851.0,7448.75,85857.6875
Ses05F_impro05_M001,7335.0,7229.75,8397.6875
Ses05F_impro05_M002,7968.0,7400.5,111905.821429
Ses05F_impro05_M003,7428.0,7084.55555556,39111.1358025
Ses05F_impro05_M004,7512.0,7081.57142857,94442.5306122
Ses05F_impro05_M005,7605.0,7330.44444444,26150.2469136
Ses05F_impro05_M006,7551.0,7103.22222222,40381.7283951
Ses05F_impro05_M007,7785.0,7308.375,55144.984375
Ses05F_impro05_M008,7573.0,7249.71428571,37691.2040816
Ses05F_impro05_M009,7704.0,7214.82352941,63934.3806228
Ses05F_impro05_M010,7661.0,7269.25,39159.9375
Ses05F_impro05_M012,7267.0,7047.0,24216.6666667
Ses05F_impro05_M014,7822.0,7291.625,88171.9010417
Ses05F_impro05_M015,7666.0,7591.25,13390.6875
Ses05F_impro05_M016,7818.0,7285.10526316,75655.6731302
Ses05F_impro05_M017,7682.0,7312.0,26879.7333333
Ses05F_impro05_M018,7449.0,7091.72727273,83604.3801653
Ses05F_impro05_M019,7198.0,7084.5,12882.25
Ses05F_impro05_M022,7392.0,7028.61538462,67407.3136095
Ses05F_impro05_M023,7452.0,7201.2,17246.56
Ses05F_impro05_M025,7808.0,7198.22222222,63965.2839506
Ses05F_impro05_M030,7333.0,7115.8,12654.96
Ses05F_impro05_M031,7833.0,7374.57142857,63429.6734694
Ses05F_impro05_M032,7862.0,7356.38461538,150095.775148
Ses05F_impro05_M033,7582.0,7294.86666667,40188.1155556
Ses05F_impro05_M034,7430.0,7317.4,10568.64
Ses05F_impro05_M036,7671.0,7149.38461538,77363.1597633
Ses05F_impro05_M037,7618.0,7493.75,12407.1875
Ses05F_impro05_M039,7688.0,7336.61538462,114933.467456
Ses05F_impro05_M040,7161.0,7138.5,506.25
Ses05F_impro05_M041,7183.0,7109.0,2061.66666667
Ses05F_impro05_M048,7354.0,7268.0,7396.0
Ses05F_impro05_M050,7516.0,7226.5,34896.85
Ses05F_impro05_M051,7116.0,6955.8,25637.76
Ses05F_impro05_M052,7618.0,7259.35,37658.2275
Ses05F_impro05_M053,7599.0,7541.0,2696.0
Ses05F_impro06_F000,7856.0,7385.0,88584.4
Ses05F_impro06_F001,7943.0,7375.33333333,78668.2222222
Ses05F_impro06_F002,7906.0,7320.2,187121.36
Ses05F_impro06_F003,7724.0,7466.625,20952.484375
Ses05F_impro06_F004,7017.0,6924.0,8649.0
Ses05F_impro06_F005,7497.0,7468.5,812.25
Ses05F_impro06_F006,7998.0,7252.0,175938.0
Ses05F_impro06_F007,7582.0,7169.33333333,108960.888889
Ses05F_impro06_F008,7558.0,7134.5,111948.75
Ses05F_impro06_F009,8049.0,7328.875,150758.109375
Ses05F_impro06_F010,7658.0,7472.75,22905.1875
Ses05F_impro06_F011,8070.0,7471.13333333,66197.1822222
Ses05F_impro06_F012,8007.0,7515.0,77322.5
Ses05F_impro06_F013,7726.0,7373.5,81614.25
Ses05F_impro06_F014,7787.0,7348.6,60162.04
Ses05F_impro06_F015,7243.0,7087.33333333,12144.2222222
Ses05F_impro06_F016,7892.0,7508.33333333,81587.5555556
Ses05F_impro06_F017,7452.0,7372.83333333,4481.47222222
Ses05F_impro06_F018,7560.0,7363.33333333,44688.8888889
Ses05F_impro06_F019,8159.0,7535.0,108598.6
Ses05F_impro06_F020,7472.0,7415.5,3192.25
Ses05F_impro06_F021,7947.0,7497.66666667,135392.222222
Ses05F_impro06_F022,7853.0,7322.92307692,71690.8402367
Ses05F_impro06_F023,7646.0,7375.69230769,62846.8284024
Ses05F_impro06_F024,7274.0,7231.0,3206.0
Ses05F_impro06_F025,7382.0,7224.66666667,28187.5555556
Ses05F_impro06_F026,7465.0,7126.57142857,42384.8163265
Ses05F_impro06_F027,7305.0,7143.66666667,15180.2222222
Ses05F_impro06_F029,7575.0,7492.33333333,4329.55555556
Ses05F_impro06_M001,7742.0,7317.6,122838.24
Ses05F_impro06_M002,7944.0,7164.71428571,149933.489796
Ses05F_impro06_M003,7134.0,6729.85714286,138148.122449
Ses05F_impro06_M004,7508.0,7353.42857143,17015.6734694
Ses05F_impro06_M005,7443.0,7274.0,11152.4
Ses05F_impro06_M006,7262.0,7189.5,5256.25
Ses05F_impro06_M007,7484.0,7243.66666667,33200.2222222
Ses05F_impro06_M008,7756.0,7387.38461538,37337.4674556
Ses05F_impro06_M009,7600.0,7421.33333333,43704.8888889
Ses05F_impro06_M010,7683.0,7424.0,50802.0
Ses05F_impro06_M011,7029.0,6721.25,45561.1875
Ses05F_impro06_M012,7551.0,7253.2,38213.36
Ses05F_impro06_M013,7391.0,7253.33333333,11997.5555556
Ses05F_impro06_M014,7502.0,7261.0,19786.4444444
Ses05F_impro06_M017,7903.0,7495.2,84552.56
Ses05F_impro06_M018,7873.0,7536.0,72192.4
Ses05F_impro06_M019,7640.0,7457.66666667,23356.2222222
Ses05F_impro06_M020,7539.0,7179.54545455,72412.6115702
Ses05F_impro06_M021,7828.0,7617.0,34500.6666667
Ses05F_impro06_M022,7949.0,7305.6,64218.0
Ses05F_impro06_M023,7372.0,7249.5,8360.25
Ses05F_impro06_M024,7385.0,7335.33333333,4546.88888889
Ses05F_impro06_M025,7936.0,7311.31818182,59058.1260331
Ses05F_impro07_F006,7118.0,7074.25,719.1875
Ses05F_impro07_F007,7735.0,7514.57142857,30407.9591837
Ses05F_impro07_M007,7434.0,7191.375,14745.734375
Ses05F_impro08_F000,7361.0,7209.66666667,19083.5555556
Ses05F_impro08_F001,7198.0,7121.5,5852.25
Ses05F_impro08_F002,7348.0,7044.75,57853.4375
Ses05F_impro08_F003,7098.0,7058.2,1058.96
Ses05F_impro08_F004,7092.0,6943.25,10393.6875
Ses05F_impro08_F005,7228.0,7095.14285714,6803.26530612
Ses05F_impro08_F007,7518.0,7184.0,26082.0769231
Ses05F_impro08_F008,7358.0,7108.0,22545.0
Ses05F_impro08_F009,7442.0,7442.0,0.0
Ses05F_impro08_F010,7863.0,7310.53846154,71349.9408284
Ses05F_impro08_F011,7184.0,7137.5,2162.25
Ses05F_impro08_F012,7587.0,7467.0,14400.0
Ses05F_impro08_F014,7458.0,7106.1,79256.49
Ses05F_impro08_F015,7263.0,7176.75,7525.6875
Ses05F_impro08_F016,7820.0,7221.9,68552.29
Ses05F_impro08_F017,7557.0,7141.63157895,69496.1274238
Ses05F_impro08_F018,7538.0,7266.5,22499.0833333
Ses05F_impro08_F019,8095.0,7310.0,113939.166667
Ses05F_impro08_F020,7466.0,7179.6,30190.44
Ses05F_impro08_F021,7358.0,7227.75,8787.6875
Ses05F_impro08_F022,7789.0,7364.54545455,88363.1570248
Ses05F_impro08_F023,7819.0,7069.60526316,92926.2389197
Ses05F_impro08_F024,7530.0,7267.54545455,17214.4297521
Ses05F_impro08_F025,6949.0,6924.5,600.25
Ses05F_impro08_F026,7436.0,7381.0,3025.0
Ses05F_impro08_F027,7585.0,7199.66666667,53783.5555556
Ses05F_impro08_F028,7243.0,6900.66666667,59744.2222222
Ses05F_impro08_F029,7483.0,7312.0,29241.0
Ses05F_impro08_F030,7595.0,7354.0,22943.5
Ses05F_impro08_F032,7447.0,7371.0,5776.0
Ses05F_impro08_F033,7518.0,7387.0,17161.0
Ses05F_impro08_M004,7541.0,7129.70588235,160474.560554
Ses05F_impro08_M005,7617.0,7275.88888889,53418.7654321
Ses05F_impro08_M007,7283.0,7204.83333333,3785.47222222
Ses05F_impro08_M013,7165.0,7152.66666667,124.222222222
Ses05F_impro08_M016,7257.0,7206.33333333,3929.55555556
Ses05F_impro08_M018,7221.0,7216.0,25.0
Ses05F_impro08_M019,7148.0,7009.5,19182.25
Ses05F_impro08_M020,7667.0,7551.0,13017.2
Ses05F_impro08_M022,7243.0,7189.0,2916.0
Ses05F_impro08_M025,7658.0,7187.83333333,160256.472222
Ses05F_impro08_M026,7523.0,7254.0,64334.0
Ses05F_impro08_M027,7254.0,7231.0,529.0
Ses05F_impro08_M028,7925.0,7079.72727273,269906.92562
Ses05F_impro08_M030,7599.0,7199.11111111,85731.2098765
Ses05F_impro08_M031,7357.0,7073.5,78434.25
Ses05F_script01_1_F000,7718.0,7422.4,32578.44
Ses05F_script01_1_F004,7450.0,7355.0,6420.66666667
Ses05F_script01_1_F005,7963.0,7735.66666667,33906.8888889
Ses05F_script01_1_F006,7483.0,7361.25,15269.6875
Ses05F_script01_1_F007,7706.0,7434.0,25295.2
Ses05F_script01_1_F008,7879.0,7529.5,73072.25
Ses05F_script01_1_F017,7490.0,7272.33333333,20992.5555556
Ses05F_script01_1_F024,7471.0,7268.5,26522.25
Ses05F_script01_1_F025,7872.0,7644.0,57242.8
Ses05F_script01_1_F026,7698.0,7127.16666667,77482.8055556
Ses05F_script01_1_F027,8015.0,7588.0,82025.2
Ses05F_script01_1_F028,7395.0,7225.4,9553.84
Ses05F_script01_1_F031,8256.0,7635.68421053,52388.3213296
Ses05F_script01_1_F033,7744.0,7728.0,256.0
Ses05F_script01_1_F034,7260.0,7207.0,3458.0
Ses05F_script01_1_F038,7886.0,7222.0,118658.470588
Ses05F_script01_1_M000,7292.0,7032.5,30710.75
Ses05F_script01_1_M001,7519.0,7332.0,17098.5
Ses05F_script01_1_M002,7662.0,7437.14285714,50502.5510204
Ses05F_script01_1_M003,7718.0,7317.83333333,51379.6388889
Ses05F_script01_1_M004,7577.0,7374.375,12096.234375
Ses05F_script01_1_M005,7685.0,7399.5,28223.5833333
Ses05F_script01_1_M006,7086.0,6958.0,9129.5
Ses05F_script01_1_M007,8334.0,7575.66666667,116602.055556
Ses05F_script01_1_M008,7764.0,7350.33333333,68746.4444444
Ses05F_script01_1_M009,7892.0,7478.4,102760.64
Ses05F_script01_1_M013,8038.0,7614.61538462,59086.3905325
Ses05F_script01_1_M016,7500.0,7162.0,59214.3333333
Ses05F_script01_1_M018,7427.0,7347.25,5345.1875
Ses05F_script01_1_M025,7194.0,6962.0,25999.5
Ses05F_script01_1_M035,7361.0,6667.14285714,312063.265306
Ses05F_script01_2_F001,8103.0,7423.14285714,136665.265306
Ses05F_script01_2_F006,7218.0,7057.4,15039.84
Ses05F_script01_2_F010,7302.0,7014.66666667,37054.8888889
Ses05F_script01_2_F011,7319.0,7128.0,37306.3333333
Ses05F_script01_2_F012,7483.0,7065.125,62563.609375
Ses05F_script01_2_F014,8133.0,7284.0,184302.545455
Ses05F_script01_2_F016,7340.0,7168.5,12374.75
Ses05F_script01_2_F017,6818.0,6744.33333333,3417.55555556
Ses05F_script01_2_M000,7272.0,7148.75,9420.6875
Ses05F_script01_2_M001,7470.0,7308.2,27114.36
Ses05F_script01_2_M002,7980.0,7489.42105263,58351.6121884
Ses05F_script01_2_M016,7934.0,7315.42857143,176530.816327
Ses05F_script01_2_M017,7410.0,7191.11111111,42614.9876543
Ses05F_script01_3_F000,8266.0,7795.66666667,125510.888889
Ses05F_script01_3_F001,7973.0,7614.66666667,73249.5555556
Ses05F_script01_3_F002,7927.0,7444.44444444,165558.91358
Ses05F_script01_3_F003,7638.0,7460.22222222,17550.617284
Ses05F_script01_3_F006,8056.0,7609.66666667,87132.8888889
Ses05F_script01_3_F008,7979.0,7553.25,46354.4375
Ses05F_script01_3_F009,7738.0,7384.28571429,72251.3469388
Ses05F_script01_3_F015,7651.0,7295.64285714,86953.0867347
Ses05F_script01_3_F016,7495.0,7363.0,15289.5
Ses05F_script01_3_F017,8035.0,7452.06666667,49438.5955556
Ses05F_script01_3_F020,7801.0,7388.2,68314.56
Ses05F_script01_3_F021,7225.0,7207.0,402.666666667
Ses05F_script01_3_F022,7553.0,7467.33333333,4330.88888889
Ses05F_script01_3_F023,7477.0,7363.5,13262.25
Ses05F_script01_3_F024,7603.0,7281.5,61254.75
Ses05F_script01_3_F025,8131.0,7376.23529412,87287.0034602
Ses05F_script01_3_F026,7792.0,7315.4,179670.64
Ses05F_script01_3_M000,7354.0,7056.375,22014.234375
Ses05F_script01_3_M004,7373.0,7227.33333333,15482.8888889
Ses05F_script01_3_M005,7907.0,7074.0,200211.9
Ses05F_script01_3_M006,7869.0,7484.25,90842.1875
Ses05F_script01_3_M008,7742.0,7229.47058824,75127.0726644
Ses05F_script01_3_M021,7509.0,7270.07692308,28645.3017751
Ses05F_script01_3_M023,7759.0,7094.42857143,287674.816327
Ses05F_script01_3_M024,7580.0,7190.0,92736.2857143
Ses05F_script01_3_M025,7560.0,7257.5,80880.75
Ses05F_script01_3_M026,7195.0,7063.75,19938.6875
Ses05F_script01_3_M027,7539.0,7352.21428571,19383.0255102
Ses05F_script01_3_M028,7710.0,7114.75,171583.354167
Ses05F_script01_3_M029,7548.0,7268.96551724,51987.4815696
Ses05F_script01_3_M030,7457.0,7101.5,49116.85
Ses05F_script01_3_M031,7879.0,7300.68421053,100459.058172
Ses05F_script01_3_M032,8253.0,7357.85714286,130285.170068
Ses05F_script01_3_M033,8264.0,7486.67857143,198477.146684
Ses05F_script01_3_M034,7585.0,7298.3,19530.71
Ses05F_script01_3_M035,7647.0,7143.13043478,122704.200378
Ses05F_script01_3_M036,7663.0,6942.16,155363.8944
Ses05F_script01_3_M037,7929.0,7360.09677419,61507.8938606
Ses05F_script01_3_M040,7534.0,6892.4,159526.24
Ses05F_script02_1_F000,7658.0,7550.66666667,14730.8888889
Ses05F_script02_1_F001,7095.0,6895.66666667,26667.5555556
Ses05F_script02_1_F005,7276.0,7170.0,11236.0
Ses05F_script02_1_F007,7764.0,7495.0,50451.6
Ses05F_script02_1_F011,7713.0,7503.5,18113.25
Ses05F_script02_1_F012,7504.0,7235.0,26530.5
Ses05F_script02_1_F015,7505.0,7301.66666667,21088.8888889
Ses05F_script02_1_F016,7594.0,7421.0,29929.0
Ses05F_script02_2_F005,7472.0,7191.0,62236.9090909
Ses05F_script02_2_F013,7709.0,7305.65217391,33585.879017
Ses05F_script02_2_F014,7726.0,7320.0625,62645.6419271
Ses05F_script02_2_F015,7955.0,7377.61904762,44172.8072562
Ses05F_script02_2_F016,7686.0,7351.36363636,24369.6859504
Ses05F_script02_2_F017,7530.0,7393.81818182,13122.8760331
Ses05F_script02_2_F018,7714.0,7624.33333333,13381.5555556
Ses05F_script02_2_F019,7487.0,7281.0,24300.6666667
Ses05F_script02_2_F025,7285.0,7073.5,21723.05
Ses05F_script02_2_F026,7971.0,6912.5,289646.25
Ses05F_script02_2_F027,8060.0,7639.0,74145.0
Ses05F_script02_2_F028,8479.0,7417.55263158,150432.826177
Ses05F_script02_2_F029,7724.0,7469.75,50358.1875
Ses05F_script02_2_F030,8132.0,7464.73333333,124771.795556
Ses05F_script02_2_F032,7921.0,7459.39393939,78768.056933
Ses05F_script02_2_F033,7751.0,7518.38461538,18223.1597633
Ses05F_script02_2_F034,7765.0,7339.57894737,31526.2437673
Ses05F_script02_2_F037,7883.0,7437.81818182,90073.0578512
Ses05F_script02_2_M002,7358.0,6894.5,158240.916667
Ses05F_script02_2_M003,7990.0,7509.0,99987.0
Ses05F_script02_2_M005,7853.0,7253.61538462,68150.2366864
Ses05F_script02_2_M010,7005.0,6888.0,16364.6666667
Ses05F_script02_2_M016,7432.0,7162.09090909,27688.9917355
Ses05F_script02_2_M025,7572.0,6875.6,271656.24
Ses05F_script02_2_M031,7638.0,7253.875,40348.609375
Ses05F_script02_2_M032,7391.0,7145.71428571,51046.4897959
Ses05F_script02_2_M033,7512.0,7259.11111111,22484.9876543
Ses05F_script02_2_M035,7510.0,7253.46153846,17180.8639053
Ses05F_script02_2_M036,7822.0,7461.38461538,50027.6213018
Ses05F_script02_2_M037,7480.0,7189.16666667,28152.1388889
Ses05F_script02_2_M040,7289.0,7027.3,53665.81
Ses05F_script02_2_M041,7449.0,7162.66666667,54530.8888889
Ses05F_script03_1_F010,7730.0,7331.33333333,39278.5555556
Ses05F_script03_1_F011,7694.0,7164.0,103946.0
Ses05F_script03_1_F013,7317.0,7313.5,12.25
Ses05F_script03_1_F015,7766.0,7312.1,98607.29
Ses05F_script03_1_F019,7467.0,7359.83333333,16002.8055556
Ses05F_script03_1_F031,7209.0,6996.22222222,15616.3950617
Ses05F_script03_1_F033,7587.0,7517.0,5354.0
Ses05F_script03_1_M030,7362.0,7107.75,24708.1875
Ses05F_script03_2_F000,7841.0,7333.83333333,119531.472222
Ses05F_script03_2_F001,7338.0,7022.25,56184.6875
Ses05F_script03_2_F003,7614.0,7374.66666667,41356.5555556
Ses05F_script03_2_F004,7418.0,7242.8,25988.56
Ses05F_script03_2_F005,7588.0,7337.33333333,49566.8888889
Ses05F_script03_2_F006,7753.0,7245.71428571,134884.204082
Ses05F_script03_2_F010,7487.0,7313.83333333,8778.80555556
Ses05F_script03_2_F011,7303.0,7017.5,27715.25
Ses05F_script03_2_F012,7726.0,7567.75,19014.1875
Ses05F_script03_2_F014,7491.0,7309.33333333,18976.2222222
Ses05F_script03_2_F018,7802.0,7314.0,112485.333333
Ses05F_script03_2_F019,7463.0,7232.5,26080.75
Ses05F_script03_2_F020,6857.0,6695.0,26244.0
Ses05F_script03_2_F021,7152.0,6857.14285714,42943.2653061
Ses05F_script03_2_F022,7678.0,7359.0,84480.6666667
Ses05F_script03_2_F023,7874.0,7659.0,46225.0
Ses05F_script03_2_F024,7616.0,7278.0,53449.6
Ses05F_script03_2_F027,7405.0,7226.16666667,12945.8055556
Ses05F_script03_2_F029,7206.0,7183.0,529.0
Ses05F_script03_2_F030,7189.0,6953.0,28571.0
Ses05F_script03_2_F031,8074.0,7589.5,168971.25
Ses05F_script03_2_F032,7583.0,7417.5,31346.75
Ses05F_script03_2_F033,7752.0,7269.8,37133.76
Ses05F_script03_2_F034,7240.0,6904.4,58148.24
Ses05F_script03_2_F035,7316.0,7099.75,27397.4375
Ses05F_script03_2_F036,7134.0,6817.0,46725.5
Ses05F_script03_2_F037,6977.0,6856.0,14641.0
Ses05F_script03_2_F038,7240.0,6864.76923077,57829.5621302
Ses05F_script03_2_F039,7644.0,7247.58333333,120492.409722
Ses05F_script03_2_F040,7293.0,6904.57142857,48264.5306122
Ses05F_script03_2_F041,7042.0,6719.71428571,44305.0612245
Ses05F_script03_2_M004,7472.0,7188.16666667,39898.1388889
Ses05F_script03_2_M005,7516.0,6898.6,156726.64
Ses05F_script03_2_M008,7163.0,6883.6,94399.84
Ses05F_script03_2_M009,7479.0,6715.55555556,329857.580247
Ses05F_script03_2_M010,8101.0,7629.0,109994.0
Ses05F_script03_2_M013,7522.0,7205.0,41264.2
Ses05F_script03_2_M014,7352.0,7158.0,18872.0
Ses05F_script03_2_M016,7702.0,7489.0,33524.8
Ses05F_script03_2_M019,7838.0,7141.33333333,159164.666667
Ses05F_script03_2_M022,6666.0,6386.5,78120.25
Ses05F_script03_2_M024,8346.0,7211.33333333,408537.222222
Ses05F_script03_2_M025,7544.0,7284.0,34657.2
Ses05F_script03_2_M026,7389.0,7076.1,71499.89
Ses05F_script03_2_M037,7297.0,7077.16666667,16255.4722222
Ses05F_script03_2_M038,7030.0,7007.66666667,502.888888889
Ses05F_script03_2_M039,7056.0,6898.33333333,14482.8888889
Ses05F_script03_2_M040,7207.0,6981.8,41424.56
Ses05F_script03_2_M041,7627.0,7035.0,166644.8
Ses05F_script03_2_M042,7726.0,7351.375,38363.234375
Ses05F_script03_2_M043,7544.0,7057.84210526,79300.6592798
Ses05M_impro01_F000,7523.0,7375.66666667,15784.2222222
Ses05M_impro01_F001,7752.0,7371.11111111,41994.2098765
Ses05M_impro01_F002,7261.0,7052.14285714,16892.6938776
Ses05M_impro01_F003,7689.0,7412.0,37187.2
Ses05M_impro01_F004,7656.0,7459.64285714,24394.0867347
Ses05M_impro01_F006,7835.0,7412.80952381,39926.3446712
Ses05M_impro01_F009,7416.0,7357.0,3481.0
Ses05M_impro01_F012,7585.0,7456.71428571,6588.48979592
Ses05M_impro01_F021,7145.0,6906.625,42321.234375
Ses05M_impro01_F023,7418.0,7251.875,32254.859375
Ses05M_impro01_M005,7361.0,6894.14285714,160215.265306
Ses05M_impro01_M015,7510.0,7108.88888889,84752.5432099
Ses05M_impro02_F012,7913.0,7632.83333333,33910.8055556
Ses05M_impro02_F013,7396.0,7137.75,62793.1875
Ses05M_impro02_F020,7429.0,7124.8,95814.16
Ses05M_impro02_F021,7519.0,7326.625,24744.484375
Ses05M_impro02_F023,7359.0,7237.5,14762.25
Ses05M_impro02_F024,7257.0,7230.5,702.25
Ses05M_impro02_M000,7677.0,7154.55555556,123323.246914
Ses05M_impro02_M001,7609.0,7031.36363636,90346.4132231
