session,averageAmplitude
Ses05F_impro06_M013,48.1783332712439
Ses05F_impro06_M014,72.99800588865097
Ses05F_impro06_M015,112.16288580246913
Ses05F_impro06_M016,54.83473657119747
Ses05F_impro06_M017,98.99182017543859
Ses05F_impro06_M018,106.48631539312358
Ses05F_impro06_M019,42.92873399232311
Ses05F_impro06_M020,77.19471153846153
Ses05F_impro06_M021,52.243721178398566
Ses05F_impro06_M022,97.8431206088993
Ses05F_impro06_M023,47.59829545454546
Ses05F_impro06_M024,43.77193813131313
Ses05F_impro06_M025,104.65767370272647
Ses05F_impro07_F000,359.13804245968913
Ses05F_impro07_F001,566.9450492831542
Ses05F_impro07_F002,406.2839021998897
Ses05F_impro07_F003,622.7111577181208
Ses05F_impro07_F004,495.75553728070173
Ses05F_impro07_F005,326.6335260115607
Ses05F_impro07_F006,703.6923701298701
Ses05F_impro07_F007,563.4308083578517
Ses05F_impro07_F008,2255.024536573146
Ses05F_impro07_F009,362.1511877285075
Ses05F_impro07_F010,612.42178125
Ses05F_impro07_F011,935.1558324485667
Ses05F_impro07_F012,950.7035975609756
Ses05F_impro07_F013,284.26169168591224
Ses05F_impro07_F014,966.342249015748
Ses05F_impro07_F015,515.838077251675
Ses05F_impro07_F016,448.2006663602941
Ses05F_impro07_F017,328.9941025253289
Ses05F_impro07_F018,156.4705312733835
Ses05F_impro07_F019,301.77489583333335
Ses05F_impro07_F020,205.5914482562682
Ses05F_impro07_F021,502.26635061919507
Ses05F_impro07_F022,375.4272752192982
Ses05F_impro07_F023,1048.0533642344499
Ses05F_impro07_F024,412.2358688066992
Ses05F_impro07_F025,605.2376096491228
Ses05F_impro07_F026,702.7067392509703
Ses05F_impro07_F027,574.7406040268456
Ses05F_impro07_F028,1419.1717852799459
Ses05F_impro07_F029,628.9974962992745
Ses05F_impro07_F030,2340.603699880019
Ses05F_impro07_F031,847.4705899140957
Ses05F_impro07_F032,754.6713505244755
Ses05F_impro07_F033,1476.1628671995788
Ses05F_impro07_F034,107.68130081300814
Ses05F_impro07_F035,411.0785409556314
Ses05F_impro07_F036,213.16852022058825
Ses05F_impro07_F037,262.950633717229
Ses05F_impro07_F038,684.2059261658031
Ses05F_impro07_F039,215.2426854895199
Ses05F_impro07_M000,341.4880360104241
Ses05F_impro07_M001,592.2352175767918
Ses05F_impro07_M002,966.2839686098655
Ses05F_impro07_M003,486.56028158821016
Ses05F_impro07_M004,383.0122159414242
Ses05F_impro07_M005,254.48321779318314
Ses05F_impro07_M006,272.62211951312383
Ses05F_impro07_M007,307.392940647482
Ses05F_impro07_M008,1258.3469217338495
Ses05F_impro07_M009,293.5986673043718
Ses05F_impro07_M010,239.25808920447298
Ses05F_impro07_M011,349.2069431166348
Ses05F_impro07_M012,496.9060355528491
Ses05F_impro07_M013,815.9291841923908
Ses05F_impro07_M014,394.28974293483975
Ses05F_impro07_M015,360.49481104203596
Ses05F_impro07_M016,745.9392536458778
Ses05F_impro07_M017,304.9636196120421
Ses05F_impro07_M018,353.8012500118552
Ses05F_impro07_M019,185.2173016822927
Ses05F_impro07_M020,336.7077395080795
Ses05F_impro07_M021,279.051125672043
Ses05F_impro07_M022,426.32372835497836
Ses05F_impro07_M023,192.940387033127
Ses05F_impro07_M024,627.5378746594006
Ses05F_impro07_M025,331.37572891880023
Ses05F_impro07_M026,450.20389194139193
Ses05F_impro07_M027,288.1116525423729
Ses05F_impro07_M028,546.41278507472
Ses05F_impro07_M029,634.0615230835136
Ses05F_impro07_M030,340.2822299235182
Ses05F_impro07_M031,243.13460822053892
Ses05F_impro07_M032,372.3287919456584
Ses05F_impro07_M033,161.37791299308745
Ses05F_impro07_M034,207.35705545818314
Ses05F_impro07_M035,398.5551654411765
Ses05F_impro07_M036,133.0177253466489
Ses05F_impro08_F000,263.85896793587176
Ses05F_impro08_F001,399.7825543478261
Ses05F_impro08_F002,565.982331212517
Ses05F_impro08_F003,856.9165293040293
Ses05F_impro08_F004,539.4988352272727
Ses05F_impro08_F005,784.6262005649718
Ses05F_impro08_F006,821.845
Ses05F_impro08_F007,424.4924726441365
Ses05F_impro08_F008,504.2689149305556
Ses05F_impro08_F009,388.03309560060904
Ses05F_impro08_F010,500.31046490593343
Ses05F_impro08_F011,320.30548245614034
Ses05F_impro08_F012,413.5696215090034
Ses05F_impro08_F013,627.7979634918664
Ses05F_impro08_F014,401.58375
Ses05F_impro08_F015,318.37477064220184
Ses05F_impro08_F016,412.2547259588014
Ses05F_impro08_F017,440.22800226586105
Ses05F_impro08_F018,360.30116469124886
Ses05F_impro08_F019,400.0245630421606
Ses05F_impro08_F020,443.31344822873046
Ses05F_impro08_F021,533.1961831366243
Ses05F_impro08_F022,351.4216681184669
Ses05F_impro08_F023,410.5607203723125
Ses05F_impro08_F024,551.2651246142103
Ses05F_impro08_F025,144.99793676800778
Ses05F_impro08_F026,288.58285105791936
Ses05F_impro08_F027,312.3284305993691
Ses05F_impro08_F028,158.20225694444446
Ses05F_impro08_F029,245.62916472958315
Ses05F_impro08_F030,265.9995170454545
Ses05F_impro08_F031,230.74216346153847
Ses05F_impro08_F032,284.3695416666667
Ses05F_impro08_F033,126.69781240092395
Ses05F_impro08_M000,838.7204094516594
Ses05F_impro08_M001,696.8338343419603
Ses05F_impro08_M002,742.2730987167629
Ses05F_impro08_M003,722.6170031311298
Ses05F_impro08_M004,753.4602655378103
Ses05F_impro08_M005,758.8497601496825
Ses05F_impro08_M006,392.659482421875
Ses05F_impro08_M007,577.7859042295075
Ses05F_impro08_M008,395.1001779591128
Ses05F_impro08_M009,195.73435371423992
Ses05F_impro08_M010,475.5298536047609
Ses05F_impro08_M011,501.0173332253886
Ses05F_impro08_M012,194.92218045112782
Ses05F_impro08_M013,236.46233808290157
Ses05F_impro08_M014,247.72039583333333
Ses05F_impro08_M015,196.09791666666666
Ses05F_impro08_M016,419.04216040462427
Ses05F_impro08_M017,163.01897427311792
Ses05F_impro08_M018,245.5525
Ses05F_impro08_M019,199.19695
Ses05F_impro08_M020,276.0383319112628
Ses05F_impro08_M021,214.2005845076536
Ses05F_impro08_M022,178.54535550458715
Ses05F_impro08_M023,539.5292291220557
Ses05F_impro08_M024,161.55274074893524
Ses05F_impro08_M025,219.38407962022765
Ses05F_impro08_M026,253.02634128166915
Ses05F_impro08_M027,136.01522727272726
Ses05F_impro08_M028,205.32057432432433
Ses05F_impro08_M029,89.09993206521739
Ses05F_impro08_M030,204.80711627484797
Ses05F_impro08_M031,261.3539194915254
Ses05F_impro08_M032,85.07088541666667
Ses05F_script01_1_F000,116.86070391291422
Ses05F_script01_1_F001,146.3717834960071
Ses05F_script01_1_F002,76.96192654928714
Ses05F_script01_1_F003,169.80343253968255
Ses05F_script01_1_F004,102.55083159716092
Ses05F_script01_1_F005,79.54769630110317
Ses05F_script01_1_F006,122.93652012711864
Ses05F_script01_1_F007,150.50042032675836
Ses05F_script01_1_F008,140.15161111111112
Ses05F_script01_1_F009,61.935828488372096
Ses05F_script01_1_F010,115.80567679950411
Ses05F_script01_1_F011,227.48953038741215
Ses05F_script01_1_F012,207.6658756684492
Ses05F_script01_1_F013,476.4510193133047
Ses05F_script01_1_F014,465.95334109814854
Ses05F_script01_1_F015,760.9086437257214
Ses05F_script01_1_F016,66.91469109195403
Ses05F_script01_1_F017,240.54114077669902
Ses05F_script01_1_F018,99.88256749573856
Ses05F_script01_1_F019,445.448287470726
Ses05F_script01_1_F020,392.3256266490765
Ses05F_script01_1_F021,904.570150273224
Ses05F_script01_1_F022,648.5811781179825
Ses05F_script01_1_F023,351.7261223009176
Ses05F_script01_1_F024,434.3769461077844
Ses05F_script01_1_F025,366.8636287625418
Ses05F_script01_1_F026,248.06006289308175
Ses05F_script01_1_F027,471.310625
Ses05F_script01_1_F028,326.9941473972482
Ses05F_script01_1_F029,406.5844376391982
Ses05F_script01_1_F030,250.82233951363062
Ses05F_script01_1_F031,182.73427419354837
Ses05F_script01_1_F032,94.31684523809524
Ses05F_script01_1_F033,182.86494006849315
Ses05F_script01_1_F034,339.4625690607735
Ses05F_script01_1_F035,351.9730955767874
Ses05F_script01_1_F036,918.1913769739207
Ses05F_script01_1_F037,166.42969713289588
Ses05F_script01_1_F038,882.5617249715585
Ses05F_script01_1_F039,331.9698157196359
Ses05F_script01_1_F040,144.09074847059344
Ses05F_script01_1_F041,166.51543416030535
Ses05F_script01_1_M000,61.08117690790038
Ses05F_script01_1_M001,130.48865375139397
Ses05F_script01_1_M002,135.95287740887542
Ses05F_script01_1_M003,141.18805
Ses05F_script01_1_M004,101.19061301263348
Ses05F_script01_1_M005,117.21956947922126
Ses05F_script01_1_M006,57.49048818228708
Ses05F_script01_1_M007,135.95989502332816
Ses05F_script01_1_M008,204.28161596293947
Ses05F_script01_1_M009,162.76415952657854
Ses05F_script01_1_M010,226.93506720026357
Ses05F_script01_1_M011,342.961197450805
Ses05F_script01_1_M012,241.2509090909091
Ses05F_script01_1_M013,495.14948529411765
Ses05F_script01_1_M014,97.66698588709677
Ses05F_script01_1_M015,488.0024193548387
Ses05F_script01_1_M016,192.6720606117295
Ses05F_script01_1_M017,176.86033519553072
Ses05F_script01_1_M018,118.52582831325302
Ses05F_script01_1_M019,228.69725526296665
Ses05F_script01_1_M020,582.9912446085901
Ses05F_script01_1_M021,336.5462636695018
Ses05F_script01_1_M022,442.14635583786264
Ses05F_script01_1_M023,834.1060904187597
Ses05F_script01_1_M024,362.5603583527046
Ses05F_script01_1_M025,500.50155514085134
Ses05F_script01_1_M026,80.72545771770578
Ses05F_script01_1_M027,198.60699300052278
Ses05F_script01_1_M028,339.45477459016394
Ses05F_script01_1_M029,325.702296686747
Ses05F_script01_1_M030,330.2989802631579
Ses05F_script01_1_M031,60.556415198237886
Ses05F_script01_1_M032,371.8678172437418
Ses05F_script01_1_M033,422.76369444444447
Ses05F_script01_1_M034,396.54443597560976
Ses05F_script01_1_M035,427.1312521033991
Ses05F_script01_1_M036,646.2894275691845
Ses05F_script01_1_M037,148.53197665807636
Ses05F_script01_1_M038,584.0043760469011
Ses05F_script01_1_M039,226.67611700779864
Ses05F_script01_1_M040,74.72113044874565
Ses05F_script01_2_F000,164.82559523809525
Ses05F_script01_2_F001,259.5378241449518
Ses05F_script01_2_F002,212.98405241935484
Ses05F_script01_2_F003,116.172119140625
Ses05F_script01_2_F004,301.23103125
Ses05F_script01_2_F005,348.554993071071
Ses05F_script01_2_F006,452.06405790656885
Ses05F_script01_2_F007,449.8278610323276
Ses05F_script01_2_F008,687.4736939102564
Ses05F_script01_2_F009,565.9056921985058
Ses05F_script01_2_F010,806.2081153627618
Ses05F_script01_2_F011,705.3179003021148
Ses05F_script01_2_F012,1176.9843292682926
Ses05F_script01_2_F013,801.5741099330892
Ses05F_script01_2_F014,905.0325579849067
Ses05F_script01_2_F015,526.4303546450893
Ses05F_script01_2_F016,349.94903846153846
Ses05F_script01_2_F017,1001.7184864457831
Ses05F_script01_2_M000,112.35039173684675
Ses05F_script01_2_M001,144.21125493096648
Ses05F_script01_2_M002,296.687651533083
Ses05F_script01_2_M003,208.97124060150375
Ses05F_script01_2_M004,144.96728583916084
Ses05F_script01_2_M005,249.3249169907136
Ses05F_script01_2_M006,322.23592069892476
Ses05F_script01_2_M007,359.97598866881
Ses05F_script01_2_M008,309.94990989148636
Ses05F_script01_2_M009,581.98013229927
Ses05F_script01_2_M010,78.18001453488372
Ses05F_script01_2_M011,68.05218495934959
Ses05F_script01_2_M012,222.55354817708334
Ses05F_script01_2_M013,312.19551005747127
Ses05F_script01_2_M014,398.5427309672971
Ses05F_script01_2_M015,300.06927054133183
Ses05F_script01_2_M016,661.677991183879
Ses05F_script01_2_M017,1222.4121270576131
Ses05F_script01_3_F000,142.2602814463634
Ses05F_script01_3_F001,151.41439249700304
Ses05F_script01_3_F002,121.6230344075977
Ses05F_script01_3_F003,79.2556743834927
Ses05F_script01_3_F004,150.51237544198008
Ses05F_script01_3_F005,109.79258999004526
Ses05F_script01_3_F006,128.30960531428678
Ses05F_script01_3_F007,97.47497303903947
Ses05F_script01_3_F008,122.97942909973419
Ses05F_script01_3_F009,126.82476777220927
Ses05F_script01_3_F010,269.4468392465041
Ses05F_script01_3_F011,110.12474072470826
Ses05F_script01_3_F012,93.46661060689536
Ses05F_script01_3_F013,158.75593095549738
Ses05F_script01_3_F014,479.6014874268252
Ses05F_script01_3_F015,400.40818395041043
Ses05F_script01_3_F016,131.24663956639566
Ses05F_script01_3_F017,102.30414977343192
Ses05F_script01_3_F018,210.40445675667448
Ses05F_script01_3_F019,112.92151881746199
Ses05F_script01_3_F020,82.00290261719317
Ses05F_script01_3_F021,96.40009600827148
Ses05F_script01_3_F022,113.38231705191228
Ses05F_script01_3_F023,63.17426984523215
Ses05F_script01_3_F024,86.58204797001241
Ses05F_script01_3_F025,294.37447995427215
Ses05F_script01_3_F026,180.59455057011698
Ses05F_script01_3_M000,185.1983970388045
Ses05F_script01_3_M001,168.0759765682494
Ses05F_script01_3_M002,56.53391524248481
Ses05F_script01_3_M003,86.53175477239354
Ses05F_script01_3_M004,61.55359788571658
Ses05F_script01_3_M005,171.4959685974963
Ses05F_script01_3_M006,84.20586380832283
Ses05F_script01_3_M007,91.68096069779793
Ses05F_script01_3_M008,227.11644182184878
Ses05F_script01_3_M009,314.04296925254084
Ses05F_script01_3_M010,243.75492430943416
Ses05F_script01_3_M011,136.22811789931833
Ses05F_script01_3_M012,86.70057145589747
Ses05F_script01_3_M013,188.5696079205835
Ses05F_script01_3_M014,272.6247129306041
Ses05F_script01_3_M015,168.06837851369716
Ses05F_script01_3_M016,371.1214336112234
Ses05F_script01_3_M017,297.46125337732826
Ses05F_script01_3_M018,79.61675212521926
Ses05F_script01_3_M019,224.80335226595702
Ses05F_script01_3_M020,148.21196470841403
Ses05F_script01_3_M021,104.29954732586948
Ses05F_script01_3_M022,105.70996325913119
Ses05F_script01_3_M023,112.8431402413227
Ses05F_script01_3_M024,195.20421319394947
Ses05F_script01_3_M025,75.73644414521726
Ses05F_script01_3_M026,79.53771377137714
Ses05F_script01_3_M027,138.40706580935316
Ses05F_script01_3_M028,200.49237237665238
Ses05F_script01_3_M029,104.9122352250325
Ses05F_script01_3_M030,316.6541855271893
Ses05F_script01_3_M031,144.6394211764401
Ses05F_script01_3_M032,231.66067871147013
Ses05F_script01_3_M033,291.26480362604434
Ses05F_script01_3_M034,104.67923673561839
Ses05F_script01_3_M035,160.86649493882862
Ses05F_script01_3_M036,243.6324823308813
Ses05F_script01_3_M037,496.9296545797841
Ses05F_script01_3_M038,385.35815488864785
Ses05F_script01_3_M039,135.32011249889274
Ses05F_script01_3_M040,230.62456956029885
Ses05F_script02_1_F000,75.90278107110193
Ses05F_script02_1_F001,114.29729817708333
Ses05F_script02_1_F002,157.6476599122002
Ses05F_script02_1_F003,189.31352900132129
Ses05F_script02_1_F004,336.4941479664183
Ses05F_script02_1_F005,62.80429347826087
Ses05F_script02_1_F006,274.3662513661202
Ses05F_script02_1_F007,174.1564281979133
Ses05F_script02_1_F008,143.87514571293931
Ses05F_script02_1_F009,173.49782531653727
Ses05F_script02_1_F010,197.4223992873404
Ses05F_script02_1_F011,111.26087431693989
Ses05F_script02_1_F012,92.35517784645216
Ses05F_script02_1_F013,499.6012168864791
Ses05F_script02_1_F014,706.7611342533556
Ses05F_script02_1_F015,112.22806047797106
Ses05F_script02_1_F016,76.02203111840063
Ses05F_script02_1_F017,390.3684309480401
Ses05F_script02_1_F018,160.98898441698012
Ses05F_script02_1_F019,148.31764566415742
Ses05F_script02_1_M000,165.70527111152717
Ses05F_script02_1_M001,240.4115312609696
Ses05F_script02_1_M002,241.96660580096918
Ses05F_script02_1_M003,202.09141029980228
Ses05F_script02_1_M004,301.4934701492537
Ses05F_script02_1_M005,130.0146573604061
Ses05F_script02_1_M006,149.4162624691132
Ses05F_script02_1_M007,227.29275408580185
Ses05F_script02_1_M008,254.774270421155
Ses05F_script02_1_M009,196.1265199420638
Ses05F_script02_1_M010,195.37166666666667
Ses05F_script02_1_M011,203.06945508696344
Ses05F_script02_1_M012,200.81325086622843
Ses05F_script02_1_M013,299.10639197254403
Ses05F_script02_1_M014,164.8449266395616
Ses05F_script02_1_M015,242.26343930635838
Ses05F_script02_1_M016,373.49883029461483
Ses05F_script02_1_M017,135.51016896120152
Ses05F_script02_1_M018,275.0448220832435
Ses05F_script02_1_M019,344.16095170987734
Ses05F_script02_1_M020,425.2543304186366
Ses05F_script02_1_M021,346.067080856048
Ses05F_script02_1_M022,230.79801646706588
Ses05F_script02_1_M023,493.55658593130374
Ses05F_script02_1_M024,398.3807223372441
Ses05F_script02_1_M025,159.61855715480434
Ses05F_script02_1_M026,384.79931306306304
Ses05F_script02_1_M027,246.5511451863354
Ses05F_script02_1_M028,350.73775183150184
Ses05F_script02_1_M029,145.04798707229676
Ses05F_script02_1_M030,334.22606259492727
Ses05F_script02_1_M031,331.10837908142094
Ses05F_script02_1_M032,432.07952227183176
Ses05F_script02_1_M033,466.1733943848657
Ses05F_script02_1_M034,193.54184811701558
Ses05F_script02_2_F000,123.8496262295082
Ses05F_script02_2_F001,160.21779764323446
Ses05F_script02_2_F002,469.8122197369407
Ses05F_script02_2_F003,610.7699671052632
Ses05F_script02_2_F004,365.94247701727454
Ses05F_script02_2_F005,660.1080393111691
Ses05F_script02_2_F006,329.63758389261744
Ses05F_script02_2_F007,352.88141703518556
Ses05F_script02_2_F008,489.1595994475138
Ses05F_script02_2_F009,532.9637452521152
Ses05F_script02_2_F010,858.1479923491174
Ses05F_script02_2_F011,383.11889398048567
Ses05F_script02_2_F012,822.6678907261573
Ses05F_script02_2_F013,184.85490772079953
Ses05F_script02_2_F014,135.35875177128588
Ses05F_script02_2_F015,146.33485734643588
Ses05F_script02_2_F016,186.48470251405405
Ses05F_script02_2_F017,223.7973830874958
Ses05F_script02_2_F018,76.43706852576092
Ses05F_script02_2_F019,64.97504940711462
Ses05F_script02_2_F020,206.43559768746812
Ses05F_script02_2_F021,66.83425583082033
Ses05F_script02_2_F022,65.48813684773222
Ses05F_script02_2_F023,364.27707259024197
Ses05F_script02_2_F024,978.0033536714247
Ses05F_script02_2_F025,817.842879709442
Ses05F_script02_2_F026,714.4387099843029
Ses05F_script02_2_F027,228.0737589057525
Ses05F_script02_2_F028,194.79415524109388
Ses05F_script02_2_F029,85.83836777954426
Ses05F_script02_2_F030,149.39700076967003
Ses05F_script02_2_F031,114.37226797996094
Ses05F_script02_2_F032,153.026465443476
Ses05F_script02_2_F033,140.97792943623807
Ses05F_script02_2_F034,96.84918834553922
Ses05F_script02_2_F035,248.31893720768235
Ses05F_script02_2_F036,238.13054797290465
Ses05F_script02_2_F037,139.7365090824159
Ses05F_script02_2_F038,74.3805414273995
Ses05F_script02_2_M000,156.91350065616797
Ses05F_script02_2_M001,147.38102817125576
Ses05F_script02_2_M002,218.54358515869467
Ses05F_script02_2_M003,350.7523542600897
Ses05F_script02_2_M004,125.85024775568594
Ses05F_script02_2_M005,194.00067753910164
Ses05F_script02_2_M006,323.5996139122468
Ses05F_script02_2_M007,387.3099690002136
Ses05F_script02_2_M008,122.17208887510179
Ses05F_script02_2_M009,271.5366532553961
Ses05F_script02_2_M010,340.4285874649205
Ses05F_script02_2_M011,613.927687314336
Ses05F_script02_2_M012,328.5332258751254
Ses05F_script02_2_M013,272.94795478572007
Ses05F_script02_2_M014,478.0281047675103
Ses05F_script02_2_M015,432.8059281578422
Ses05F_script02_2_M016,54.06766696750903
Ses05F_script02_2_M017,253.85184306498866
Ses05F_script02_2_M018,212.68955545378992
Ses05F_script02_2_M019,240.69426220073666
Ses05F_script02_2_M020,177.59681428321372
Ses05F_script02_2_M021,250.0893494431784
Ses05F_script02_2_M022,231.63528802954391
Ses05F_script02_2_M023,207.3660700969426
Ses05F_script02_2_M024,1023.9968863321373
Ses05F_script02_2_M025,1021.8751059903237
Ses05F_script02_2_M026,903.7267093223359
Ses05F_script02_2_M027,1047.396932857732
Ses05F_script02_2_M028,749.2184022206942
Ses05F_script02_2_M029,178.0375748502994
Ses05F_script02_2_M030,107.43102189781023
Ses05F_script02_2_M031,74.73450886931339
Ses05F_script02_2_M032,117.5164291714879
Ses05F_script02_2_M033,132.28419117647059
Ses05F_script02_2_M034,69.99954851817215
Ses05F_script02_2_M035,87.98691641652144
Ses05F_script02_2_M036,188.62992148012756
Ses05F_script02_2_M037,148.20233592418637
Ses05F_script02_2_M038,195.205548799457
Ses05F_script02_2_M039,86.65752610578147
Ses05F_script02_2_M040,47.87003897624018
Ses05F_script02_2_M041,42.8240775378337
Ses05F_script03_1_F000,111.87578475336323
Ses05F_script03_1_F001,277.56997084548107
Ses05F_script03_1_F002,164.3957275741659
Ses05F_script03_1_F003,185.49771514490405
Ses05F_script03_1_F004,335.1552847694954
Ses05F_script03_1_F005,581.1519667832168
Ses05F_script03_1_F006,409.126216611213
Ses05F_script03_1_F007,476.4463999638981
Ses05F_script03_1_F008,248.38508522727273
Ses05F_script03_1_F009,96.83963811030306
Ses05F_script03_1_F010,357.5351594686388
Ses05F_script03_1_F011,187.3892132985123
Ses05F_script03_1_F012,401.27642998903997
Ses05F_script03_1_F013,189.73154362416108
Ses05F_script03_1_F014,368.87404814177495
Ses05F_script03_1_F015,445.05140718453015
Ses05F_script03_1_F016,816.383593958997
Ses05F_script03_1_F017,302.9476339285714
Ses05F_script03_1_F018,275.2607998084291
Ses05F_script03_1_F019,425.572073699422
Ses05F_script03_1_F020,218.85010288065843
Ses05F_script03_1_F021,270.9100390625
Ses05F_script03_1_F022,260.75974842767295
Ses05F_script03_1_F023,647.7963269168772
Ses05F_script03_1_F024,237.40271915976675
Ses05F_script03_1_F025,633.2336664654916
Ses05F_script03_1_F026,1131.7754437869824
Ses05F_script03_1_F027,300.3926577669903
Ses05F_script03_1_F028,980.3966589861751
Ses05F_script03_1_F029,195.58270962997977
Ses05F_script03_1_F030,889.1759377529032
Ses05F_script03_1_F031,889.5777412120649
Ses05F_script03_1_F032,556.9751215327424
Ses05F_script03_1_F033,264.85260313457036
Ses05F_script03_1_M000,114.94954594017094
Ses05F_script03_1_M001,146.6937799043062
Ses05F_script03_1_M002,264.101608661498
Ses05F_script03_1_M003,228.87937306501547
Ses05F_script03_1_M004,261.1086116925617
Ses05F_script03_1_M005,230.79505515466846
Ses05F_script03_1_M006,513.5476387211594
Ses05F_script03_1_M007,508.31333732057413
Ses05F_script03_1_M008,343.8875504032258
Ses05F_script03_1_M009,172.8657072368421
Ses05F_script03_1_M010,293.1270322956651
Ses05F_script03_1_M011,339.60291668884344
Ses05F_script03_1_M012,438.3735823248922
Ses05F_script03_1_M013,337.3813344024308
Ses05F_script03_1_M014,352.97230698934385
Ses05F_script03_1_M015,265.4116945598092
Ses05F_script03_1_M016,290.6393888206388
Ses05F_script03_1_M017,357.6964859437751
Ses05F_script03_1_M018,247.58709862385322
Ses05F_script03_1_M019,490.0084595791692
Ses05F_script03_1_M020,334.2765789662341
Ses05F_script03_1_M021,530.3835050111359
Ses05F_script03_1_M022,463.85550238341773
Ses05F_script03_1_M023,682.6099621212121
Ses05F_script03_1_M024,238.769077059451
Ses05F_script03_1_M025,328.48068099029894
Ses05F_script03_1_M026,484.26767652671754
Ses05F_script03_1_M027,572.4870372141969
Ses05F_script03_1_M028,360.3080075322812
Ses05F_script03_1_M029,464.0247128437174
Ses05F_script03_1_M030,237.6103488372093
Ses05F_script03_1_M031,682.759475495682
Ses05F_script03_1_M032,903.7242556332019
Ses05F_script03_1_M033,231.58102825396577
Ses05F_script03_2_F000,258.3815216980061
Ses05F_script03_2_F001,318.9043880265503
Ses05F_script03_2_F002,553.2043767029973
Ses05F_script03_2_F003,334.7444259700715
Ses05F_script03_2_F004,227.33060643355293
Ses05F_script03_2_F005,404.82212732919254
Ses05F_script03_2_F006,698.3823955468025
Ses05F_script03_2_F007,636.7080842604066
Ses05F_script03_2_F008,311.4521633452796
Ses05F_script03_2_F009,146.92840568862275
Ses05F_script03_2_F010,254.42133928571428
Ses05F_script03_2_F011,229.88675519484048
Ses05F_script03_2_F012,186.235694214659
Ses05F_script03_2_F013,279.8727870813397
Ses05F_script03_2_F014,278.174375
Ses05F_script03_2_F015,479.8740830347865
Ses05F_script03_2_F016,283.0354751193379
Ses05F_script03_2_F017,154.489011627907
Ses05F_script03_2_F018,571.6672173566878
Ses05F_script03_2_F019,445.4910528268501
Ses05F_script03_2_F020,669.9387365049847
Ses05F_script03_2_F021,1663.8441441012706
Ses05F_script03_2_F022,337.983716569624
Ses05F_script03_2_F023,581.4837197516787
Ses05F_script03_2_F024,784.9122115384615
Ses05F_script03_2_F025,1019.5776546391753
Ses05F_script03_2_F026,1419.6798302469135
Ses05F_script03_2_F027,470.61428278688527
Ses05F_script03_2_F028,384.0986861686296
Ses05F_script03_2_F029,426.52330648356
Ses05F_script03_2_F030,483.2706399700599
Ses05F_script03_2_F031,529.9026366091205
Ses05F_script03_2_F032,416.73067396313365
Ses05F_script03_2_F033,512.2007149616234
Ses05F_script03_2_F034,1550.1348086309326
Ses05F_script03_2_F035,1235.8048082427017
Ses05F_script03_2_F036,1816.845942982456
Ses05F_script03_2_F037,1900.3321138211381
Ses05F_script03_2_F038,2482.108503649635
Ses05F_script03_2_F039,1764.408946049361
Ses05F_script03_2_F040,3097.2106774415406
Ses05F_script03_2_F041,5026.082808310992
Ses05F_script03_2_M000,212.42690909090908
Ses05F_script03_2_M001,200.807737207924
Ses05F_script03_2_M002,331.11951255980864
Ses05F_script03_2_M003,225.57316576086956
Ses05F_script03_2_M004,152.37861747851002
Ses05F_script03_2_M005,224.1664089347079
Ses05F_script03_2_M006,334.0486931818182
Ses05F_script03_2_M007,601.4972797927461
Ses05F_script03_2_M008,402.2819571167883
Ses05F_script03_2_M009,281.454
Ses05F_script03_2_M010,137.5607682380627
Ses05F_script03_2_M011,239.34181385869564
Ses05F_script03_2_M012,383.62012973640856
Ses05F_script03_2_M013,351.1389468690702
Ses05F_script03_2_M014,295.1109752369306
Ses05F_script03_2_M015,294.00253514056226
Ses05F_script03_2_M016,175.0470818815331
Ses05F_script03_2_M017,330.7356112502328
Ses05F_script03_2_M018,350.59137569832404
Ses05F_script03_2_M019,373.5638760831106
Ses05F_script03_2_M020,650.198340121417
Ses05F_script03_2_M021,738.5047789119097
Ses05F_script03_2_M022,1053.4940100700271
Ses05F_script03_2_M023,62.98244603040915
Ses05F_script03_2_M024,349.4928383982051
Ses05F_script03_2_M025,424.5238425925926
Ses05F_script03_2_M026,802.9117806603773
Ses05F_script03_2_M027,399.8313386883956
Ses05F_script03_2_M028,589.3107198932031
Ses05F_script03_2_M029,1386.1838144618835
Ses05F_script03_2_M030,1009.9208479020979
Ses05F_script03_2_M031,699.3998214285714
Ses05F_script03_2_M032,494.8017210144927
Ses05F_script03_2_M033,288.37998686412845
Ses05F_script03_2_M034,600.6059701492537
Ses05F_script03_2_M035,289.6056251156479
Ses05F_script03_2_M036,376.9361187845304
Ses05F_script03_2_M037,844.262200937519
Ses05F_script03_2_M038,1723.6288580246915
Ses05F_script03_2_M039,1053.6443452380952
Ses05F_script03_2_M040,1172.6665521978023
Ses05F_script03_2_M041,746.0814825065154
Ses05F_script03_2_M042,1530.5759401433315
Ses05F_script03_2_M043,1934.5662991289166
Ses05M_impro01_F000,71.9958412686074
Ses05M_impro01_F001,177.3598651767033
Ses05M_impro01_F002,257.5
Ses05M_impro01_F003,224.4596205357143
Ses05M_impro01_F004,257.58193006600686
Ses05M_impro01_F005,156.62960048562243
Ses05M_impro01_F006,268.50113953488375
Ses05M_impro01_F007,307.85833990536275
Ses05M_impro01_F008,296.51870619158876
Ses05M_impro01_F009,327.7833086020055
Ses05M_impro01_F010,321.8485597826087
