session,max(f0(f0)),mean(f0(f0)),var(f0(f0))
Ses05M_impro05_F002,430.6640625,122.902960526,8322.84562806
Ses05M_impro05_F003,947.4609375,185.257725209,25320.5894346
Ses05M_impro05_F004,602.9296875,105.95703125,14385.843277
Ses05M_impro05_F005,602.9296875,122.256050858,19537.424856
Ses05M_impro05_F006,689.0625,161.975421737,30937.3414529
Ses05M_impro05_F007,602.9296875,86.1328125,15138.4874292
Ses05M_impro05_F008,344.53125,46.4222301136,3963.1284761
Ses05M_impro05_F009,2153.3203125,76.8675298805,17205.1263016
Ses05M_impro05_F010,1981.0546875,94.7800043061,24503.8554399
Ses05M_impro05_F011,2670.1171875,152.041069579,38181.343037
Ses05M_impro05_F012,602.9296875,116.599003821,10896.6339246
Ses05M_impro05_F013,3100.78125,148.120030919,89089.9650516
Ses05M_impro05_F014,2842.3828125,158.293699308,26960.083278
Ses05M_impro05_F015,602.9296875,142.30638587,22541.7451913
Ses05M_impro05_F016,602.9296875,126.569655275,26751.8212002
Ses05M_impro05_F017,2928.515625,220.752560944,120260.323736
Ses05M_impro05_F018,775.1953125,195.830262382,24745.8247724
Ses05M_impro05_F019,689.0625,203.3622851,29133.5929371
Ses05M_impro05_F020,3531.4453125,167.056729212,47498.4459797
Ses05M_impro05_F021,2153.3203125,148.285466974,44570.409679
Ses05M_impro05_M000,2497.8515625,99.6608767111,21122.165468
Ses05M_impro05_M001,3445.3125,178.075169538,154369.942092
Ses05M_impro05_M002,3703.7109375,186.059135899,176568.731941
Ses05M_impro05_M003,2842.3828125,92.0812111533,30275.3789694
Ses05M_impro05_M004,3445.3125,107.294040907,85474.2938177
Ses05M_impro05_M005,430.6640625,94.5588485054,11702.4123826
Ses05M_impro05_M006,3100.78125,116.009138607,78223.6760412
Ses05M_impro05_M007,602.9296875,120.888157895,19313.2439611
Ses05M_impro05_M008,516.796875,140.563964844,21097.0292985
Ses05M_impro05_M009,4048.2421875,119.670157597,143191.287214
Ses05M_impro05_M010,516.796875,100.020168139,9927.43596575
Ses05M_impro05_M011,2239.453125,92.0271109272,22123.5783488
Ses05M_impro05_M012,2325.5859375,131.878465222,59335.1656763
Ses05M_impro05_M013,2842.3828125,125.219776694,76789.1833608
Ses05M_impro05_M014,3186.9140625,218.582326061,147701.765412
Ses05M_impro05_M015,2583.984375,108.751243369,29655.8190773
Ses05M_impro05_M016,4134.375,180.616265149,234236.355123
Ses05M_impro05_M017,2497.8515625,132.635368185,43278.0383234
Ses05M_impro05_M018,689.0625,199.581401854,20087.3772487
Ses05M_impro05_M019,1291.9921875,133.032354385,20095.8593447
Ses05M_impro05_M020,3617.578125,147.478389865,109849.611898
Ses05M_impro05_M021,2153.3203125,198.92578125,155261.964798
Ses05M_impro05_M022,602.9296875,104.631134648,13499.7145353
Ses05M_impro06_F000,258.3984375,49.4906767956,4805.58156159
Ses05M_impro06_F001,172.265625,30.7361903527,3180.2966696
Ses05M_impro06_F002,3617.578125,77.2315492021,79340.9189178
Ses05M_impro06_F003,258.3984375,48.525528169,3984.39411511
Ses05M_impro06_F004,430.6640625,69.8043172393,6765.47634599
Ses05M_impro06_F005,172.265625,51.611328125,4431.29301071
Ses05M_impro06_F006,344.53125,61.3370028409,5623.75580969
Ses05M_impro06_F007,602.9296875,107.055762905,9834.49976212
Ses05M_impro06_F008,344.53125,53.2510293497,4056.85112327
Ses05M_impro06_F009,430.6640625,75.9632854428,6001.54715774
Ses05M_impro06_F010,344.53125,54.8518422315,3954.7591118
Ses05M_impro06_M000,3014.6484375,75.3226214575,98611.06441
Ses05M_impro06_M001,3531.4453125,63.1886017628,91300.4671971
Ses05M_impro06_M002,3789.84375,91.6826071198,125822.152521
Ses05M_impro06_M003,3962.109375,150.379418545,267047.789202
Ses05M_impro06_M004,3703.7109375,121.596232608,190753.666815
Ses05M_impro06_M005,3359.1796875,129.939191366,107876.750481
Ses05M_impro06_M006,3789.84375,120.851391423,177647.543873
Ses05M_impro06_M007,3962.109375,130.07100835,177263.471576
Ses05M_impro06_M008,3445.3125,66.0297082543,65718.0510534
Ses05M_impro06_M009,3617.578125,103.576288694,146461.510836
Ses05M_impro06_M010,3789.84375,122.351735403,122626.815184
Ses05M_impro06_M011,3617.578125,77.8134809643,91317.0207734
Ses05M_impro06_M012,3445.3125,66.7058490362,28768.7297794
Ses05M_impro06_M013,3703.7109375,200.178402998,289964.817207
Ses05M_impro06_M014,4220.5078125,159.204127452,218170.500286
Ses05M_impro06_M015,3617.578125,134.683056558,199891.867564
Ses05M_impro06_M016,1808.7890625,143.676344015,78621.0544128
Ses05M_impro06_M017,430.6640625,58.7635075935,5352.41462787
Ses05M_impro06_M018,3789.84375,82.0741982984,49562.8294549
Ses05M_impro06_M019,3100.78125,84.2368071934,144990.818792
Ses05M_impro06_M020,3875.9765625,81.9390800562,182341.915593
Ses05M_impro07_F000,430.6640625,139.399157072,21859.695634
Ses05M_impro07_F001,689.0625,319.557830991,21457.3181581
Ses05M_impro07_F002,775.1953125,333.138020833,32882.1648492
Ses05M_impro07_F003,3100.78125,306.215941948,58806.8857506
Ses05M_impro07_F004,516.796875,139.965820312,20087.2296095
Ses05M_impro07_F005,602.9296875,223.573133681,28714.5186942
Ses05M_impro07_F006,3359.1796875,357.375616776,620025.803283
Ses05M_impro07_F007,3273.046875,224.531975619,84824.5741517
Ses05M_impro07_F008,516.796875,102.406754032,20419.0811332
Ses05M_impro07_F009,602.9296875,136.612288678,18157.7430012
Ses05M_impro07_F010,602.9296875,140.739889706,31784.8881388
Ses05M_impro07_F011,689.0625,187.962726343,35946.550964
Ses05M_impro07_F012,1464.2578125,306.53568097,51189.6518632
Ses05M_impro07_F013,3703.7109375,229.089355469,51459.4064653
Ses05M_impro07_F014,602.9296875,168.081034919,26554.2275686
Ses05M_impro07_F015,689.0625,211.287120166,30202.1776952
Ses05M_impro07_F016,689.0625,129.470076651,19398.616086
Ses05M_impro07_F017,2842.3828125,88.5797674006,49101.8164934
Ses05M_impro07_F018,775.1953125,156.873069154,30312.9813327
Ses05M_impro07_F019,344.53125,58.9329769737,3834.20378878
Ses05M_impro07_F020,602.9296875,158.068780214,20927.8586927
Ses05M_impro07_F021,689.0625,165.331203655,31104.8444644
Ses05M_impro07_F022,689.0625,251.642922794,46088.4590545
Ses05M_impro07_F023,516.796875,147.251005801,12990.322813
Ses05M_impro07_F024,602.9296875,72.0206567797,10321.3793133
Ses05M_impro07_F025,602.9296875,118.432617188,23926.6866446
Ses05M_impro07_F026,3703.7109375,221.770530523,75089.9219049
Ses05M_impro07_F027,775.1953125,99.9330973757,17803.3651199
Ses05M_impro07_F028,602.9296875,97.6872141768,14704.2185802
Ses05M_impro07_F029,602.9296875,88.7762747762,10352.8543539
Ses05M_impro07_F030,602.9296875,136.570945946,37357.4383821
Ses05M_impro07_F031,2756.25,143.5546875,77861.8902909
Ses05M_impro07_F032,2153.3203125,108.630188899,46941.3621634
Ses05M_impro07_F033,516.796875,142.689900226,23214.2300508
Ses05M_impro07_F034,3531.4453125,164.073043862,72691.1237728
Ses05M_impro07_F035,689.0625,155.452028039,28401.8731914
Ses05M_impro07_F036,861.328125,133.38042324,26182.6226776
Ses05M_impro07_F037,775.1953125,181.514786074,43630.9650978
Ses05M_impro07_F038,344.53125,75.8556019176,7355.39295333
Ses05M_impro07_F039,516.796875,109.450535221,15236.7348282
Ses05M_impro07_F040,344.53125,80.7213268979,7117.68176916
Ses05M_impro07_F041,775.1953125,218.764860734,21357.7620744
Ses05M_impro07_F042,3875.9765625,150.940137661,44988.7314558
Ses05M_impro07_F043,516.796875,99.5213325777,8277.48071984
Ses05M_impro07_F044,602.9296875,159.806161557,25647.4683632
Ses05M_impro07_F045,602.9296875,97.6708528037,11954.3019952
Ses05M_impro07_F046,344.53125,44.5227581522,5508.26521587
Ses05M_impro07_M000,3359.1796875,181.378652944,242156.703268
Ses05M_impro07_M001,4048.2421875,218.686112734,222745.263483
Ses05M_impro07_M002,3703.7109375,320.504728618,115039.824025
Ses05M_impro07_M003,3962.109375,345.1171875,445686.49292
Ses05M_impro07_M004,516.796875,127.24632682,15059.6619335
Ses05M_impro07_M005,4048.2421875,719.642196746,1510668.86484
Ses05M_impro07_M006,3359.1796875,229.076628989,252328.607465
Ses05M_impro07_M007,689.0625,186.186079545,26708.9607302
Ses05M_impro07_M008,3100.78125,207.878230168,203701.566631
Ses05M_impro07_M009,3617.578125,157.711693548,81566.5998667
Ses05M_impro07_M010,3100.78125,170.701761086,52789.5917288
Ses05M_impro07_M011,3875.9765625,242.556714373,291542.527162
Ses05M_impro07_M012,1378.125,266.913468394,47374.3568214
Ses05M_impro07_M013,516.796875,125.129952018,10483.7586643
Ses05M_impro07_M014,3703.7109375,221.616399544,192062.847815
Ses05M_impro07_M015,516.796875,111.166487069,12493.3705007
Ses05M_impro07_M016,1636.5234375,217.98541173,43829.288657
Ses05M_impro07_M017,3445.3125,229.91792486,287440.800666
Ses05M_impro07_M018,3789.84375,167.725077376,95630.5499958
Ses05M_impro07_M019,3617.578125,125.148418162,54247.7875615
Ses05M_impro07_M020,602.9296875,106.94165711,13383.7705364
Ses05M_impro07_M021,516.796875,105.643560083,13596.3016332
Ses05M_impro07_M022,3962.109375,265.955647146,341527.629169
Ses05M_impro07_M023,689.0625,210.009216994,36169.876168
Ses05M_impro07_M024,3273.046875,240.814230104,305917.776658
Ses05M_impro07_M025,3789.84375,152.631551052,190793.628653
Ses05M_impro07_M026,689.0625,150.019401904,32374.1007192
Ses05M_impro07_M027,1033.59375,148.696944963,35136.2534572
Ses05M_impro07_M028,2928.515625,166.873455519,87750.5991326
Ses05M_impro07_M029,602.9296875,96.4275709661,12485.392258
Ses05M_impro07_M030,602.9296875,113.999310662,20279.9325171
Ses05M_impro07_M031,1981.0546875,218.789917883,161971.029373
Ses05M_impro07_M032,344.53125,107.925451807,5424.41643449
Ses05M_impro07_M033,430.6640625,99.6970349409,13485.4100197
Ses05M_impro07_M034,4048.2421875,241.027113971,311009.870285
Ses05M_impro07_M035,861.328125,120.952460106,33461.5613282
Ses05M_impro07_M036,3962.109375,203.464044559,203881.711151
Ses05M_impro07_M037,4134.375,166.439456696,227238.195248
Ses05M_impro07_M038,4048.2421875,132.512019231,119821.731572
Ses05M_impro07_M039,3962.109375,161.241941261,231712.582437
Ses05M_impro07_M040,3789.84375,165.895674236,33761.7600245
Ses05M_impro07_M041,3703.7109375,188.079071045,224866.010202
Ses05M_impro07_M042,689.0625,134.893950155,20829.2856347
Ses05M_impro07_M043,3617.578125,208.689948694,204199.105303
Ses05M_impro07_M044,3789.84375,191.869110064,206478.464327
Ses05M_impro07_M045,3703.7109375,140.510297716,102516.787318
Ses05M_impro07_M046,430.6640625,77.3735434322,7300.22212343
Ses05M_impro07_M047,1722.65625,71.77734375,44493.4072886
Ses05M_impro08_F000,3789.84375,184.787475695,99246.6251347
Ses05M_impro08_F001,3186.9140625,240.338331653,185025.708251
Ses05M_impro08_F002,1550.390625,103.782978996,42316.5194407
Ses05M_impro08_F003,2670.1171875,172.523314791,42315.7428359
Ses05M_impro08_F004,947.4609375,178.407765858,23399.9705341
Ses05M_impro08_F005,689.0625,130.810181577,23905.1944001
Ses05M_impro08_F006,3186.9140625,119.515648114,92038.3902378
Ses05M_impro08_F007,430.6640625,110.989932886,12576.7428153
Ses05M_impro08_F008,516.796875,125.647350193,15379.6095346
Ses05M_impro08_F009,947.4609375,133.604759264,17013.7703625
Ses05M_impro08_F010,516.796875,159.176815257,18557.6713704
Ses05M_impro08_F011,2756.25,170.134104331,65505.0875588
Ses05M_impro08_F012,516.796875,78.994734116,8515.57839132
Ses05M_impro08_F013,344.53125,85.5262433979,4962.95483428
Ses05M_impro08_F014,516.796875,84.4869625796,11858.0186219
Ses05M_impro08_F015,172.265625,56.9587953629,4892.51134795
Ses05M_impro08_F016,344.53125,53.8990605828,4832.3540668
Ses05M_impro08_F017,689.0625,155.014417918,26045.1912303
Ses05M_impro08_F018,344.53125,65.057762633,6159.15506984
Ses05M_impro08_F019,3703.7109375,173.087895286,61829.0708189
Ses05M_impro08_F020,3703.7109375,147.480969551,49436.6147846
Ses05M_impro08_F021,775.1953125,179.943201602,24036.8553183
Ses05M_impro08_F022,2842.3828125,185.469160729,36189.1726342
Ses05M_impro08_F023,4048.2421875,146.217395413,122660.06033
Ses05M_impro08_F024,3789.84375,191.48250747,163850.607357
Ses05M_impro08_F025,689.0625,173.06810462,31080.2380574
Ses05M_impro08_F026,2756.25,151.308980282,65363.2694776
Ses05M_impro08_F027,3789.84375,134.665108525,70612.2738665
Ses05M_impro08_F028,1808.7890625,198.954665493,37252.7604424
Ses05M_impro08_M000,2928.515625,142.943816489,101831.704999
Ses05M_impro08_M001,3014.6484375,176.380249801,173617.504095
Ses05M_impro08_M002,1550.390625,198.479959239,46012.211531
Ses05M_impro08_M003,430.6640625,67.3780871976,11075.6999992
Ses05M_impro08_M004,775.1953125,100.435309041,13291.7436291
Ses05M_impro08_M005,3703.7109375,131.339164402,146080.174167
Ses05M_impro08_M006,3617.578125,200.336169842,304617.241798
Ses05M_impro08_M007,3962.109375,174.847764989,130101.415588
Ses05M_impro08_M008,3962.109375,198.835706078,179983.847914
Ses05M_impro08_M009,3617.578125,225.860832778,278891.728032
Ses05M_impro08_M010,1722.65625,156.501264092,41194.7795818
Ses05M_impro08_M011,3359.1796875,196.418484415,194963.487162
Ses05M_impro08_M012,1033.59375,125.950495648,16452.2866661
Ses05M_impro08_M013,3100.78125,176.99111596,154571.200328
Ses05M_impro08_M014,4048.2421875,195.946641224,230894.402963
Ses05M_impro08_M015,344.53125,64.1280793796,6501.43492615
Ses05M_impro08_M016,3789.84375,130.934495192,108487.645888
Ses05M_impro08_M017,3531.4453125,151.886303329,90904.5673385
Ses05M_impro08_M018,430.6640625,112.046695917,12614.3972028
Ses05M_impro08_M019,3703.7109375,203.760171399,140069.214254
Ses05M_impro08_M020,4048.2421875,251.065905221,353297.928352
Ses05M_impro08_M021,3531.4453125,195.637751808,157508.191493
Ses05M_impro08_M022,2067.1875,112.979403409,29918.1946053
Ses05M_impro08_M023,3100.78125,121.694349028,70497.4465355
Ses05M_impro08_M024,3100.78125,237.639810027,184800.435149
Ses05M_impro08_M025,2497.8515625,99.3048555108,30423.7607422
Ses05M_impro08_M026,4134.375,136.893217082,127072.717714
Ses05M_impro08_M027,3789.84375,175.569952845,62432.7459488
Ses05M_impro08_M028,516.796875,120.338666268,15903.9898464
Ses05M_script01_1_F000,3789.84375,93.1607269924,104870.483054
Ses05M_script01_1_F001,3531.4453125,72.3699130326,31580.300611
Ses05M_script01_1_F002,172.265625,39.1512784091,3413.08499171
Ses05M_script01_1_F003,172.265625,66.2237682482,4314.87770046
Ses05M_script01_1_F004,2928.515625,59.3912172834,34370.4770484
Ses05M_script01_1_F005,172.265625,33.5421048678,2548.69029279
Ses05M_script01_1_F006,3703.7109375,53.8678511833,27211.8691634
Ses05M_script01_1_F007,172.265625,40.4875795284,3269.64323029
Ses05M_script01_1_F008,172.265625,41.6147296348,4019.91580385
Ses05M_script01_1_F009,602.9296875,77.6551734744,8486.10753822
Ses05M_script01_1_F010,602.9296875,113.182786674,17324.9491378
Ses05M_script01_1_F011,602.9296875,161.414247047,20736.8422101
Ses05M_script01_1_F012,516.796875,105.302615282,10602.4813861
Ses05M_script01_1_F013,4048.2421875,118.090687936,78988.6145085
Ses05M_script01_1_F014,2153.3203125,184.171001728,35463.4465325
Ses05M_script01_1_F015,172.265625,27.1377354452,1939.75358771
Ses05M_script01_1_F016,2756.25,144.68503937,46906.9561274
Ses05M_script01_1_F017,2756.25,52.0265310403,28910.5352499
Ses05M_script01_1_F018,3273.046875,177.863354953,51154.143054
Ses05M_script01_1_F019,2928.515625,259.455281825,199352.336359
Ses05M_script01_1_F020,3100.78125,142.289888491,55347.5365016
Ses05M_script01_1_F021,689.0625,219.815942797,22959.5033316
Ses05M_script01_1_F022,3703.7109375,127.849819935,49770.1500277
Ses05M_script01_1_F023,602.9296875,139.965820312,18186.2713593
Ses05M_script01_1_F024,602.9296875,95.2275815217,17565.8809034
Ses05M_script01_1_F025,2497.8515625,83.1219276685,40391.7752461
Ses05M_script01_1_F026,1981.0546875,86.7174243495,26804.9108048
Ses05M_script01_1_F027,3186.9140625,171.792367788,55070.554801
Ses05M_script01_1_F028,689.0625,125.181361607,15659.7162753
Ses05M_script01_1_F029,947.4609375,84.1692411497,14059.7816724
Ses05M_script01_1_F030,2756.25,92.9876730104,113905.694993
Ses05M_script01_1_F031,344.53125,75.8380540339,10475.5015231
Ses05M_script01_1_F032,947.4609375,139.621682363,25391.5910225
Ses05M_script01_1_F033,516.796875,105.2734375,11708.1526635
Ses05M_script01_1_F034,430.6640625,82.0009801661,9756.11436721
Ses05M_script01_1_F035,1119.7265625,196.95552806,20938.1225908
Ses05M_script01_1_F036,516.796875,143.648208469,12955.4766692
Ses05M_script01_1_F037,172.265625,65.8339968153,4974.90202042
Ses05M_script01_1_F038,516.796875,61.4847435142,8887.68208328
Ses05M_script01_1_M000,3445.3125,154.193115234,315074.353181
Ses05M_script01_1_M001,430.6640625,63.7777313931,4823.7081394
Ses05M_script01_1_M002,3273.046875,84.8603055748,59582.1816152
Ses05M_script01_1_M003,2928.515625,70.4723011364,38797.4431692
Ses05M_script01_1_M004,2842.3828125,53.5144693047,18222.1567265
Ses05M_script01_1_M005,344.53125,53.2541582661,3186.83371211
Ses05M_script01_1_M006,172.265625,40.2653391768,2088.13315555
Ses05M_script01_1_M007,3703.7109375,91.2294286243,118763.603907
Ses05M_script01_1_M008,3875.9765625,123.400331014,145962.772186
Ses05M_script01_1_M009,3789.84375,111.677554537,92242.095647
Ses05M_script01_1_M010,3703.7109375,129.619151205,110862.77103
Ses05M_script01_1_M011,3617.578125,221.25288305,242326.046674
Ses05M_script01_1_M012,3531.4453125,158.091871044,225135.28069
Ses05M_script01_1_M013,4048.2421875,247.300091912,345924.109225
Ses05M_script01_1_M014,3875.9765625,91.3122912027,117138.309104
Ses05M_script01_1_M015,3962.109375,133.014065835,162489.78618
Ses05M_script01_1_M016,344.53125,62.0733676676,4477.57378183
Ses05M_script01_1_M017,344.53125,45.8409926471,2678.26199119
Ses05M_script01_1_M018,4134.375,496.085549857,1184181.98076
Ses05M_script01_1_M019,3617.578125,298.105053191,365946.411644
Ses05M_script01_1_M020,3875.9765625,390.815261315,826062.807847
Ses05M_script01_1_M021,3703.7109375,135.152358344,100953.002382
Ses05M_script01_1_M022,4048.2421875,222.543337816,207476.590917
Ses05M_script01_1_M023,2067.1875,258.3984375,80806.878728
Ses05M_script01_1_M024,3617.578125,234.85133768,253750.581324
Ses05M_script01_1_M025,3703.7109375,201.66015625,164117.307663
Ses05M_script01_1_M026,3962.109375,204.310296949,388041.436164
Ses05M_script01_1_M027,4048.2421875,95.5892543267,73172.3334715
Ses05M_script01_1_M028,3962.109375,310.717838196,617318.12729
Ses05M_script01_1_M029,3617.578125,296.481953771,612690.349132
Ses05M_script01_1_M030,3962.109375,236.216085271,298045.225972
Ses05M_script01_1_M031,344.53125,35.7069570807,4148.29480115
Ses05M_script01_1_M032,3703.7109375,103.153752901,57172.0256684
Ses05M_script01_1_M033,3100.78125,61.6937445934,20144.7388887
Ses05M_script01_1_M034,3703.7109375,139.024254396,75213.3743541
Ses05M_script01_1_M035,4220.5078125,228.551782536,355414.081848
Ses05M_script01_1_M036,3789.84375,434.606761664,956468.996546
Ses05M_script01_1_M037,3531.4453125,98.9910851227,122192.777511
Ses05M_script01_1_M038,3789.84375,266.49922025,356424.194742
Ses05M_script01_1_M039,430.6640625,126.381790304,14835.5628047
Ses05M_script01_1_M040,2067.1875,55.7329963235,17956.0495105
Ses05M_script01_1b_F000,3273.046875,63.6112982441,20067.4818268
Ses05M_script01_1b_F001,3531.4453125,110.928622159,104560.642164
Ses05M_script01_1b_F002,172.265625,42.1578322785,3544.2633217
Ses05M_script01_1b_F003,258.3984375,61.1328125,4522.78137207
Ses05M_script01_1b_F004,3359.1796875,53.6348495015,37426.3812018
Ses05M_script01_1b_F005,3617.578125,54.5296183968,45191.3972383
Ses05M_script01_1b_F006,516.796875,41.7872060644,5378.87450586
Ses05M_script01_1b_F007,258.3984375,63.499372719,7339.80697615
Ses05M_script01_1b_F008,344.53125,105.162154797,10248.5812349
Ses05M_script01_1b_F009,602.9296875,148.182437294,18089.1742894
Ses05M_script01_1b_F010,3273.046875,86.8088942308,45269.7379208
Ses05M_script01_1b_F011,3789.84375,101.531556595,28521.749792
Ses05M_script01_1b_F012,3186.9140625,196.576540105,40454.0140824
Ses05M_script01_1b_F013,172.265625,30.1083725111,2408.99475564
Ses05M_script01_1b_F014,602.9296875,62.6420454545,6365.13496852
Ses05M_script01_1b_F015,2497.8515625,75.8234797297,72105.8781292
Ses05M_script01_1b_F016,3875.9765625,148.238031915,46531.5676577
Ses05M_script01_1b_F017,2583.984375,172.071194272,88674.6146924
Ses05M_script01_1b_F018,947.4609375,240.665211397,25807.4059866
Ses05M_script01_1b_F019,3962.109375,179.169832047,89066.4080858
Ses05M_script01_1b_F020,689.0625,157.980699094,30574.1901685
Ses05M_script01_1b_F021,689.0625,148.676487908,15381.0563493
Ses05M_script01_1b_F022,689.0625,103.103217937,19596.7602151
Ses05M_script01_1b_F023,2670.1171875,92.110000556,30418.5672172
Ses05M_script01_1b_F024,2325.5859375,103.667680369,41533.5788832
Ses05M_script01_1b_F025,689.0625,99.7327302632,17221.6228369
Ses05M_script01_1b_F026,3100.78125,110.811862967,37392.6546189
Ses05M_script01_1b_F027,3531.4453125,93.6998663102,32673.0105312
Ses05M_script01_1b_F028,689.0625,51.4429588399,6474.27293252
Ses05M_script01_1b_F029,172.265625,44.237396148,3960.21111056
Ses05M_script01_1b_F030,430.6640625,66.9921875,7876.8157959
Ses05M_script01_1b_F031,947.4609375,145.735265032,20989.2663404
Ses05M_script01_1b_F032,3875.9765625,259.497070312,292116.460204
Ses05M_script01_1b_F033,2928.515625,212.588948049,90873.5275118
Ses05M_script01_1b_F034,430.6640625,60.3201399842,5676.01330814
Ses05M_script01_1b_F035,3875.9765625,168.232650502,75115.2143353
Ses05M_script01_1b_F036,430.6640625,92.3485824742,10286.5836628
Ses05M_script01_1b_F037,3359.1796875,82.2616748596,44609.3266192
Ses05M_script01_1b_F038,947.4609375,41.3749763973,5841.45358839
Ses05M_script01_1b_M000,3186.9140625,111.617801966,175874.958778
Ses05M_script01_1b_M001,1119.7265625,58.59375,8073.57788086
Ses05M_script01_1b_M002,3531.4453125,86.9087837838,70259.5055791
Ses05M_script01_1b_M003,3014.6484375,89.208984375,66312.5997576
Ses05M_script01_1b_M004,3962.109375,63.2981520433,58207.8340315
Ses05M_script01_1b_M005,3703.7109375,59.2553746372,43187.7872889
Ses05M_script01_1b_M006,3531.4453125,73.4894638761,41971.1108722
Ses05M_script01_1b_M007,4220.5078125,99.6312383396,102020.912831
Ses05M_script01_1b_M008,1119.7265625,81.5612277593,10020.068621
Ses05M_script01_1b_M009,3445.3125,127.709978167,56355.2124435
Ses05M_script01_1b_M010,3962.109375,242.082041318,422121.29459
Ses05M_script01_1b_M011,3789.84375,126.383739407,285164.662103
Ses05M_script01_1b_M012,3875.9765625,322.497274709,736240.377739
Ses05M_script01_1b_M013,430.6640625,57.4931180211,3524.31203872
Ses05M_script01_1b_M014,172.265625,46.7689479638,2042.42358344
Ses05M_script01_1b_M015,3789.84375,61.0677083333,71793.9588759
Ses05M_script01_1b_M016,3789.84375,352.980987935,739208.748395
Ses05M_script01_1b_M017,3186.9140625,194.00788835,212729.504197
Ses05M_script01_1b_M018,3962.109375,269.002728486,550486.362362
Ses05M_script01_1b_M019,4048.2421875,222.621336626,376601.433696
Ses05M_script01_1b_M020,4048.2421875,259.998427825,253984.341707
Ses05M_script01_1b_M021,3875.9765625,239.460917604,376283.989507
Ses05M_script01_1b_M022,3359.1796875,132.827524038,63692.5709741
Ses05M_script01_1b_M023,3703.7109375,232.363943326,518579.630648
Ses05M_script01_1b_M024,4392.7734375,85.0738025102,79113.1298691
Ses05M_script01_1b_M025,602.9296875,101.224919822,14591.3807085
Ses05M_script01_1b_M026,3789.84375,243.697885367,440867.304195
Ses05M_script01_1b_M027,3273.046875,232.170024671,432311.405198
Ses05M_script01_1b_M028,3100.78125,86.7404513889,64427.2735972
Ses05M_script01_1b_M029,3875.9765625,193.782674184,179454.144972
Ses05M_script01_1b_M030,344.53125,38.96484375,2594.91920471
Ses05M_script01_1b_M031,3875.9765625,111.321438124,60737.8258578
Ses05M_script01_1b_M032,3186.9140625,62.7579538446,42758.7789271
Ses05M_script01_1b_M033,3875.9765625,197.738189907,208620.186274
Ses05M_script01_1b_M034,4048.2421875,240.930944056,379976.383054
Ses05M_script01_1b_M035,4048.2421875,538.909210727,1073395.76545
Ses05M_script01_1b_M036,3703.7109375,185.896288621,93950.4431936
Ses05M_script01_1b_M037,3875.9765625,119.349646343,141136.341659
Ses05M_script01_1b_M038,3617.578125,105.624073949,141361.914466
Ses05M_script01_1b_M039,2153.3203125,75.4146364318,25834.4514678
Ses05M_script01_1b_M040,3962.109375,122.971153846,101434.114562
Ses05M_script01_1b_M041,775.1953125,43.2828203518,4688.0025101
Ses05M_script01_2_F000,258.3984375,48.5823006466,4199.78774544
Ses05M_script01_2_F001,3014.6484375,127.358774038,106951.864457
Ses05M_script01_2_F002,516.796875,123.113748302,12784.694885
Ses05M_script01_2_F003,172.265625,44.0679505814,3233.96553795
Ses05M_script01_2_F004,516.796875,55.6678305868,10426.7981286
Ses05M_script01_2_F005,516.796875,93.6985325169,13326.7868462
Ses05M_script01_2_F006,2756.25,187.465533088,155986.407177
Ses05M_script01_2_F007,3789.84375,171.222644425,116245.208509
Ses05M_script01_2_F008,3531.4453125,131.218530211,98921.9800992
Ses05M_script01_2_F009,3359.1796875,109.833787752,78357.024187
Ses05M_script01_2_F010,3617.578125,139.938881359,52328.7083703
Ses05M_script01_2_F011,2756.25,212.756289249,92915.491876
Ses05M_script01_2_F012,3875.9765625,259.893798828,142647.699378
Ses05M_script01_2_F013,516.796875,86.331733545,9817.52988998
Ses05M_script01_2_F014,3445.3125,175.0,56857.3760986
Ses05M_script01_2_F015,861.328125,187.315713206,33696.8368422
Ses05M_script01_2_F016,3617.578125,78.8466531344,67680.4439604
Ses05M_script01_2_F017,1464.2578125,181.064138105,33307.4624184
Ses05M_script01_2_M000,430.6640625,69.7925040193,9680.47084377
Ses05M_script01_2_M001,3100.78125,82.3987310332,58307.7415446
Ses05M_script01_2_M002,3100.78125,103.621009442,62033.9478781
Ses05M_script01_2_M003,344.53125,55.9655230978,3301.124086
Ses05M_script01_2_M004,3875.9765625,125.933519698,247369.68601
Ses05M_script01_2_M005,3875.9765625,97.7944997031,173951.728718
Ses05M_script01_2_M006,516.796875,65.8327884086,7153.84035048
Ses05M_script01_2_M007,2325.5859375,117.82318691,81583.0450679
Ses05M_script01_2_M008,3703.7109375,134.951771209,167634.51468
Ses05M_script01_2_M009,689.0625,137.665264423,17381.6730567
Ses05M_script01_2_M010,1894.921875,58.1734702225,21436.0171407
Ses05M_script01_2_M011,3100.78125,185.365672529,244171.268424
Ses05M_script01_2_M012,3100.78125,99.1456834532,112768.152236
Ses05M_script01_2_M013,1808.7890625,225.034739377,56009.1639878
Ses05M_script01_2_M014,430.6640625,73.6328125,9937.43896484
Ses05M_script01_2_M015,3789.84375,257.786118928,243468.372408
Ses05M_script01_2_M016,1808.7890625,168.106294014,38226.4079718
Ses05M_script01_3_F000,430.6640625,55.7054602582,4033.52379461
Ses05M_script01_3_F001,430.6640625,45.2882735318,5009.51325131
Ses05M_script01_3_F002,344.53125,43.3718417553,3485.71924129
