session,max(max(amplitude)),max(mean(amplitude)),max(var(amplitude)),mean(max(amplitude)),mean(mean(amplitude)),mean(var(amplitude)),var(max(amplitude)),var(mean(amplitude)),var(var(amplitude)),max(energy(energy)),mean(energy(energy)),var(energy(energy)),max(silence_ratio(silence_ratio)),mean(silence_ratio(silence_ratio)),var(silence_ratio(silence_ratio)),max(zerocrossing(zerocrossing)),mean(zerocrossing(zerocrossing)),var(zerocrossing(zerocrossing)),max(max(cepstrum)),max(mean(cepstrum)),max(var(cepstrum)),mean(max(cepstrum)),mean(mean(cepstrum)),mean(var(cepstrum)),var(max(cepstrum)),var(mean(cepstrum)),var(var(cepstrum))
Ses04M_impro05_F020,5278.0,7.730625,1984248.611171484,1781.4444444444446,-0.8515277777777778,375971.4863438368,1659908.1728395058,15.16869549575617,217831320098.3477,9421882.0,3983724.0740699996,4605271998950.0,0.011875,0.0025231481481500003,9.475737311389999e-06,22.0,3.8518518518500002,35.5336076818,25.6133858422,0.0175636924565,0.42626683933700005,21.3358766005,0.014759240884200001,0.301917757549,6.079878459290001,2.6657149669799998e-06,0.00410152594329
Ses04M_impro05_F036,4425.0,5.22625,2126862.4878121098,2150.3846153846152,-1.1660096153846151,533569.6519538462,1761719.3905325443,16.259333115292158,287135768417.4086,7977083.0,3581435.23077,3780907117550.0,0.0075,0.00110576923077,2.2628513313599997e-06,17.0,3.23076923077,23.4852071006,25.140540553,0.0173623552129,0.409135156624,21.968467864,0.015362131672,0.31919408175299996,5.69194396549,9.921697503690001e-07,0.00412447357599
Ses04M_impro05_F037,9373.0,14.921875,5289121.509793359,2677.7254901960778,-0.9300367647058824,805573.524420121,4124188.512879661,31.99684924037628,1254061514462.0334,9079292.0,3674330.92157,6447144155410.0,0.005625,0.00139705882353,2.26084919262e-06,11.0,1.39215686275,4.08150711265,26.2385025766,0.018755824236299998,0.44752493288199996,22.700988182399996,0.0145455222904,0.33879871471699996,4.45191430246,6.41937544636e-06,0.00355231736991
Ses04M_impro05_M008,9558.0,18.81625,7010711.121360937,2642.6111111111113,-0.7523958333333334,1135211.976113737,6660296.348765433,62.176571495225716,3300803941820.2583,8221522.0,3167656.72222,5116147218820.0,0.005,0.00118055555556,1.64448302469e-06,5.0,0.833333333333,1.5833333333300001,25.3326070767,0.018597204272900004,0.410013853507,22.214928443,0.0155807597144,0.325320791232,6.04573552706,4.20276143645e-06,0.0044597313122
Ses04M_impro05_M009,6921.0,7.210625,4171882.9907359383,2648.625,-0.8282031249999999,862192.5603908366,4271777.651041667,33.45111062215169,1454736872902.2395,8142755.0,3478747.875,5788401880130.0,0.00375,0.0013541666666700002,1.38888888889e-06,52.0,4.5,107.416666667,25.611621056700002,0.0178173093562,0.416994909429,21.5610578336,0.0159216517481,0.309816591624,8.7491765942,1.54149765559e-06,0.00593176886424
Ses04M_impro05_M010,10929.0,14.47375,5824621.6168109365,3111.2903225806454,-0.5535887096774191,851892.33813498,5542711.6899063485,64.9322997219693,1471681229051.5413,8243724.0,3729445.35484,5809069177370.0,0.005625,0.00135080645161,1.9933662851200003e-06,33.0,2.3225806451599995,35.186264308,25.6863725175,0.0188988790463,0.428761243691,22.261299028699998,0.015546726847899999,0.326874779387,4.48941477834,6.59509919814e-06,0.0033524741955400002
Ses04M_impro05_M011,2294.0,6.45875,378986.01851210935,1116.7142857142858,-1.2753124999999998,128326.51919958148,508821.6326530613,17.01228023158482,13204781027.601551,10687627.0,4681020.64286,5551691021390.0,0.00625,0.00241071428571,2.6147959183700002e-06,16.0,2.85714285714,20.2653061224,23.586203085,0.017375493923299998,0.355617708694,19.8316602796,0.015031746333000001,0.26414943923900003,6.1698679727100005,1.99972960615e-06,0.00353130829884
Ses04M_impro05_M014,10877.0,28.045625,9367329.7625,2920.396226415094,-0.7067688679245282,1258625.1667087856,8153709.710929156,106.3897359630874,4734041355929.318,9277481.0,4026684.56604,7363036661650.0,0.008125,0.00221698113208,5.44761258455e-06,145.0,5.7547169811300005,410.071911712,27.332693604299998,0.019868403806799998,0.480830923789,22.5111965837,0.015543480326300001,0.334206223251,8.15520562601,6.85183487487e-06,0.006375557936530001
Ses04M_impro05_M015,10124.0,18.709375,7148910.646100001,3407.952380952381,-0.8555753968253971,1141907.767983656,6815418.585034015,58.732705497291505,2173381687356.495,9328227.0,3263008.0,5650539063660.0,0.006875,0.00128968253968,2.46618323255e-06,30.0,2.0,20.1904761905,27.2750580891,0.0185869320622,0.47550450444700004,22.8219839269,0.0154925386592,0.34306946186899995,6.289618616269999,5.26857511096e-06,0.00487085460661
Ses04M_impro05_M016,5489.0,22.993125,6528833.259327734,2005.9333333333332,-1.0901666666666665,1577856.86271526,4860296.595555555,157.99932137847225,5511623747516.903,7305703.0,3581486.6666699997,7540165811650.0,0.00875,0.00345833333333,7.75347222222e-06,125.0,31.9333333333,1720.86222222,26.255112103000002,0.0195956695329,0.434971793552,19.137200131700002,0.0159769098973,0.2523741344,21.3058444775,4.48010865453e-06,0.012976534873799999
Ses04M_impro05_M017,8229.0,23.746875,3914518.94985,2488.046511627907,-0.9285537790697674,724588.933820063,5246835.997836667,61.3597163632052,1094438594195.468,9806298.0,4114563.61628,7300819020030.0,0.010625,0.00235465116279,5.9290917387800005e-06,125.0,8.04651162791,362.16062736599997,25.9718569408,0.019016902446700002,0.43090997464100006,20.9337782646,0.0156617743127,0.295699040165,11.480195985,3.70521922294e-06,0.00732939139415
Ses04M_impro05_M018,17798.0,39.44,30028381.626324605,4923.904761904762,-0.878764880952381,3469434.768025176,15489073.990929702,108.6710119882458,30331907016357.53,8235347.0,2400033.2619,5603609985180.0,0.005625,0.000997023809524,2.28905364229e-06,44.0,2.47619047619,47.6303854875,27.0015980605,0.0199318047955,0.466310792136,23.619466401,0.0159254446329,0.36395572794299996,5.050184368380001,3.5223036098599997e-06,0.004239961107780001
Ses04M_impro05_M022,11185.0,12.54375,4341094.9907652335,3023.7906976744184,-0.7666424418604652,879275.9020693952,6108253.467820444,40.00686148298067,1251934508234.068,8372983.0,3641942.2093,5164597732350.0,0.010625,0.00196220930233,6.3877433748e-06,31.0,4.04651162791,52.8815575987,26.575615694099998,0.0186747609364,0.44929494089500005,22.420794046599998,0.0155463958895,0.332270523248,6.33685677926,4.742963473e-06,0.00478371155415
Ses04M_impro05_M026,10935.0,12.599375,7175854.147483984,2143.948717948718,-0.8930128205128205,538860.8223284454,5396161.9460881,32.19846888765614,1490595140343.025,8514656.0,4185745.74359,5183680452520.0,0.010625,0.0025,7.39182692308e-06,104.0,6.974358974360001,320.948060487,26.28568679,0.0178739205679,0.447381126739,20.8062453708,0.0154919400616,0.289924261796,8.78352104308,3.22975531297e-06,0.005711097043600001
Ses04M_impro05_M038,15415.0,18.3975,21482783.91356093,4397.058823529413,-0.851286764705882,4291191.598862155,23570751.231833905,102.36589721831749,54013826581805.35,8310182.0,3249524.76471,5689216482270.0,0.005,0.00132352941176,2.01665224913e-06,5.0,1.41176470588,2.83044982699,29.8400621614,0.0194376067482,0.565818155879,24.4342315337,0.016107168292100002,0.390562834426,9.58105834136,2.6493348775e-06,0.009168348478809998
Ses04M_impro05_M039,22787.0,20.334375,97603666.54519376,5590.648648648647,-0.908733108108108,6361917.9729694165,39424701.90357926,43.27621783121804,287141948838655.94,7596310.0,3038691.2162200003,4918779463210.0,0.006875,0.00140202702703,2.8590668371099997e-06,14.0,2.21621621622,9.4127100073,29.882496338400003,0.0187371311666,0.569564140166,22.060590864899996,0.015248776092299998,0.330460605728,14.8440584432,4.92243191229e-06,0.011502384123
Ses04M_impro05_M044,17275.0,40.591875,24127336.22475586,3416.470588235294,-0.8477757352941175,2425498.7309723007,16926771.249134947,109.07973414961346,34260786588070.03,7133213.0,3703902.14706,5659600250430.0,0.008125,0.00238970588235,5.73232050173e-06,47.0,6.294117647059999,156.148788927,28.0465434398,0.0199837190831,0.502269535156,21.4165334895,0.0158578141437,0.30873399222,14.018586770699999,3.7430782432e-06,0.009766503363579999
Ses04M_impro05_M045,12043.0,7.7,5765150.879999999,1370.8490566037735,-0.8184198113207548,355769.5122933815,5405892.958348168,16.365489970574494,1186596823168.0776,9527441.0,4915614.86792,4213583903530.0,0.011875,0.00416273584906,1.15115477038e-05,78.0,10.1509433962,293.977216091,24.968631585,0.017517634589,0.39767206370999997,18.570096267100002,0.014754505658499999,0.235557057273,11.2340378254,4.16141448803e-06,0.00649660315696
Ses04M_impro06_F000,711.0,1.593125,91937.0012484375,200.90322580645162,-0.9188104838709676,14553.654631842237,39019.18418314257,2.9302078718457345,705185922.2932787,8165506.0,2442982.2258099997,3119147163110.0,0.021875,0.0108467741935,3.80682557232e-05,90.0,21.1612903226,637.5546305930001,20.759289377200002,0.0161687260408,0.276468009699,15.3852478,0.0135126753535,0.16159337439000002,4.685817399009999,1.9723859265900003e-06,0.0018638809342399999
Ses04M_impro06_F001,1037.0,1.748125,35063.69385898437,218.375,-0.9858072916666668,6190.839289534506,69351.31770833331,2.2903788241916234,93001547.42144936,10204002.0,3152162.375,7030633735700.0,0.020625,0.010442708333299999,3.52369520399e-05,119.0,20.2916666667,963.873263889,21.1951044899,0.0158291696543,0.290930186692,15.718027636099999,0.0131898614674,0.17022989645,7.059382843989999,3.06113200802e-06,0.0031147872365500004
Ses04M_impro06_F002,1473.0,3.79625,197828.0561234375,378.8461538461538,-0.9006249999999999,33467.94092660757,114102.20710059172,3.3422028094951934,2387179769.724243,10494122.0,3479545.26923,5614086157970.0,0.021875,0.00782451923077,3.49082089035e-05,81.0,16.6923076923,433.674556213,20.8548341259,0.0160583321024,0.27952089897300003,16.0779897155,0.013422137583899998,0.176915155431,4.78772051089,4.4908933642400006e-06,0.0019876877063900004
Ses04M_impro06_F003,1010.0,3.105,128737.227775,236.59183673469386,-0.905867346938776,18531.28260304528,62998.81299458561,2.8869033452858184,1199958613.1509438,11645570.0,3392097.79592,9105995264590.0,0.021875,0.010076530612200001,4.43021787797e-05,151.0,17.9795918367,1051.53019575,19.2092406251,0.016205426084700002,0.245785398276,15.0561371978,0.0134102844813,0.155803360606,4.45629406273,3.54462429802e-06,0.00171076814163
Ses04M_impro06_F004,883.0,4.646875,237551.3799496094,376.84905660377365,-0.8945636792452829,38018.72221392246,54562.316838732615,5.02321407112184,2202182814.289887,8415515.0,4033162.8867900004,4056151515240.0,0.02125,0.0061556603773599994,3.04893311677e-05,83.0,11.6603773585,272.262014952,20.1806711696,0.0170130601969,0.259865269725,16.8254753855,0.013544298214499999,0.191256761165,4.56459146001,4.31220185237e-06,0.0017891225744700002
Ses04M_impro06_F005,791.0,9.711875,155480.2971484375,280.8125,-0.93359375,25559.008233300778,40034.15234375,13.794231909179684,1793328699.7758594,8099257.0,3943286.5,4247552770500.0,0.0175,0.006953125,1.83288574219e-05,116.0,18.28125,779.014648438,19.933827735799998,0.0174045075535,0.25444718092199997,16.2295097954,0.014287929975399998,0.17833169816599997,3.0310495111400004,4.87099313652e-06,0.00125809732325
Ses04M_impro06_F006,848.0,2.155,155825.65069335938,176.3111111111111,-0.8845694444444443,10671.731428376735,42041.90320987654,2.170039076774692,717569607.0897912,8929791.0,2266901.93333,3726411411760.0,0.02375,0.0114444444444,3.19413580247e-05,130.0,23.9555555556,1070.39802469,19.8856076209,0.0160472812615,0.255706319417,14.5274042633,0.0133467972534,0.146267308525,4.03008487502,2.5392096109700002e-06,0.00162081457983
Ses04M_impro06_F007,584.0,2.788125,102391.33565273436,199.89090909090908,-0.8859659090909092,15714.945657421875,30081.369917355387,4.3857592587809915,722072903.470611,7235895.0,2449324.2,2812663418560.0,0.021875,0.0106931818182,3.51373966942e-05,121.0,18.6545454545,716.55338843,18.7634182844,0.0165339558183,0.230074553317,14.888986188499999,0.0137720102271,0.152014887369,3.5616177328400003,4.4684853635199995e-06,0.00138296056614
Ses04M_impro06_F008,1666.0,18.02,256945.7184214844,351.26923076923083,-0.913581730769231,37608.5227882562,128536.50443786982,21.128790100892196,3487365144.496184,9476652.0,3590715.1666699997,5017391702280.0,0.023125,0.00793269230769,3.75631780079e-05,144.0,16.1153846154,609.3841222880001,22.074475302899998,0.018519229119799998,0.31235168601700003,16.462508439300002,0.0141446766806,0.184416953409,5.71239857273,6.39874960072e-06,0.0025013145868200003
Ses04M_impro06_F009,1850.0,8.8725,363598.75124375,423.33333333333326,-0.8921666666666663,44620.65063736329,135337.90555555568,6.5520158589409725,4764984866.715687,9422112.0,3478918.3166699996,4610377556530.0,0.024375,0.007421875,3.65075683594e-05,145.0,12.3416666667,500.158263889,21.5975028063,0.017844428195099998,0.302110198146,16.7751266213,0.013589111165499998,0.191215540917,5.9955086594900004,4.02580332035e-06,0.0026717935489800003
Ses04M_impro06_F010,1803.0,23.913125,414205.03086093755,627.1290322580645,-0.7657258064516128,87417.92839231352,283094.82206035376,39.98825554679369,15074774694.769697,7450933.0,3394633.93548,2983835395030.0,0.01875,0.00586693548387,2.37317898023e-05,105.0,17.064516129,701.608740895,22.8357329817,0.0190294837005,0.33765512666999997,16.9290935187,0.0146602781295,0.196501258537,7.84203336719,2.76689979138e-06,0.0035870004832399996
Ses04M_impro06_F011,1561.0,6.546875,395522.9793589844,463.7058823529412,-0.8970588235294114,55132.222337699124,161450.99192618218,9.197825218966264,6554032148.129734,8339108.0,3513927.17647,4730020018640.0,0.024375,0.007193627450979999,3.88231089004e-05,144.0,14.431372549,683.343329489,22.385441293299998,0.0172418771343,0.322927173681,16.750089504,0.0140978635916,0.19215127933200002,7.61746886463,5.11177273122e-06,0.00331242661639
Ses04M_impro06_F012,2915.0,6.97125,1175056.0451371092,794.3533333333335,-0.8929416666666664,139028.65906938544,401448.74848888896,8.607010794513887,33833866920.412464,9438048.0,3201038.44,3892022875580.0,0.021875,0.0050916666666699995,2.96686805556e-05,84.0,9.166666666669999,274.512222222,23.0541646663,0.0172367896952,0.345054394295,18.0611591461,0.0142613004414,0.221264455326,9.42918718602,2.90207262627e-06,0.004369727847890001
Ses04M_impro06_F014,1417.0,6.173125,270402.44814023434,379.38888888888886,-0.8783564814814815,36912.17800944733,126169.23765432095,7.924415629286692,3454587917.732169,8090109.0,3162694.88889,3589938417930.0,0.023125,0.00773148148148,4.01952589163e-05,144.0,10.8703703704,471.55727023300005,22.178731491100002,0.017214103899599997,0.316628251406,15.8647401282,0.0139356102268,0.17299142427499997,6.096736240419999,4.6824651702e-06,0.0025197209835
Ses04M_impro06_F015,1437.0,8.290625,621064.8364234376,431.41071428571433,-0.8468973214285714,58154.39759609375,131321.49202806127,9.02465544034997,9566756866.373043,8109354.0,3680881.46429,3783407406690.0,0.015625,0.005044642857140001,1.91107302296e-05,147.0,15.4642857143,965.820153061,21.7296486271,0.0175840828538,0.302130398603,16.5517845768,0.0138655746718,0.185546494071,5.373950379480001,4.36619850539e-06,0.00241901577195
Ses04M_impro06_F016,1479.0,6.359375,346137.39772460936,319.3541666666667,-0.9245182291666664,28463.066419571933,93912.35373263886,5.151255326165092,3258664131.82976,10056293.0,3484595.8541699997,6597866372720.0,0.02125,0.009153645833329999,4.07469007704e-05,111.0,18.125,669.026041667,20.8439909404,0.016773962706299998,0.27994239723700004,15.9090383581,0.013308067420000002,0.17247915732299998,4.7740253428,5.22228161933e-06,0.0019053487446199998
Ses04M_impro06_F017,374.0,1.545625,47960.077918359384,133.05,-0.914875,5605.7997521875,6462.2475,1.289626546875,135105085.25910825,9284836.0,2664842.2,4710402364110.0,0.0175,0.01040625,2.48154296875e-05,104.0,28.4,989.74,16.592285530999998,0.015499764949199999,0.180616383387,14.413427708099999,0.0130329210326,0.142239814542,0.870531446361,2.4944158879e-06,0.000248800706841
Ses04M_impro06_F018,1124.0,6.2525,189546.80647460933,257.2878787878788,-0.9024337121212124,21517.38113155184,83071.93227731863,4.261517828229026,1958626084.35593,8718070.0,2603308.7121200003,3613071455670.0,0.021875,0.010823863636399998,3.68508415117e-05,158.0,19.136363636400002,815.299586777,21.5230880023,0.0166103616777,0.297245423325,15.556693357,0.0133665335086,0.166603630561,6.75131981118,4.3906732719900005e-06,0.0029122112388800005
Ses04M_impro06_F019,2436.0,5.465625,402297.65609023435,574.0602409638553,-0.8779743975903614,67385.07589611731,209175.28552765274,5.532052490496625,6527694722.770032,7529631.0,3608963.84337,2926401987560.0,0.016875,0.00592620481928,2.4645721440000003e-05,99.0,14.855421686700002,549.979097111,22.3578327606,0.0166643460273,0.323586077842,17.5252918062,0.013456574774899999,0.208187845391,6.985612741889999,3.78265869919e-06,0.0032286974731999996
Ses04M_impro06_M000,1457.0,5.12125,127497.49312148435,396.19047619047615,-0.7889880952380953,25663.33135279018,163274.72562358278,8.339775947774942,1572344700.6921177,7666816.0,5199390.952380001,1136285278800.0,0.0125,0.00532738095238,7.947137188210001e-06,41.0,13.7142857143,177.34693877599997,22.796426238200002,0.0170023585383,0.331286769672,16.9414395893,0.013579998732600001,0.196360118127,7.81842724845,6.55635590452e-06,0.00397834027643
Ses04M_impro06_M001,4848.0,14.899375,2352949.4672250003,785.9391304347826,-0.8638369565217393,142905.47181378398,917348.5267296787,24.20918931988421,141603949298.66104,9246445.0,5341425.66957,4200157363820.0,0.0125,0.00436413043478,9.10993620038e-06,133.0,13.1130434783,450.813308129,25.3960789769,0.0191557970581,0.418784995462,18.781934884600002,0.0145668847195,0.238165519876,8.6701712211,3.5510661953400004e-06,0.004995790079279999
Ses04M_impro06_M002,4026.0,9.930625,1107319.6074339843,720.7596153846154,-0.8435156249999995,66241.96470013897,660968.2787536983,10.62429206871619,22120231111.994343,10532858.0,5616731.894230001,3684012639740.0,0.014375,0.00426081730769,8.862413033930001e-06,96.0,14.7307692308,475.04289940800004,22.798403449899997,0.0179306299674,0.33225673417,17.2719816744,0.014350811825299998,0.20303918807500002,4.6928304429,3.4554412293199997e-06,0.0024365963550700004
Ses04M_impro06_M003,358.0,5.199375,11681.7667484375,191.4,-0.8652499999999999,4244.07712734375,3899.973333333333,10.117381760416666,7215098.330877476,9486180.0,5536510.666669999,2748851627900.0,0.011875,0.00666666666667,8.211805555560001e-06,213.0,42.5333333333,2554.91555556,17.452843411,0.016609820802299998,0.197953689671,15.177698276900001,0.013817390475899999,0.155662080024,0.9964491355949999,9.0032057394e-06,0.00034762436629300005
Ses04M_impro06_M004,601.0,5.253125,23259.355923437506,319.46153846153845,-0.7984615384615383,8903.092777944712,18032.556213017757,7.486892765347632,26688869.54491368,8928611.0,7447244.769230001,1004498501690.0,0.00625,0.00418269230769,1.7659023668599998e-06,35.0,7.923076923080001,105.45562130200001,20.8067201807,0.0163862680243,0.281308458985,17.8061675948,0.013839288764500001,0.21459377405699998,2.5728009914700003,5.09978035633e-06,0.00112974206292
Ses04M_impro06_M005,2004.0,7.23875,172369.47037148438,357.04,-0.8445625,14261.993913664055,171612.03840000005,14.991013019531248,917413381.9941893,9400099.0,5958311.38,2092388498860.0,0.01,0.0057875,5.49703125e-06,120.0,19.54,634.2884,22.438949247199997,0.0173122450278,0.32954526056,16.6939278073,0.0145703675269,0.19050662688499997,5.62003164015,5.2624012731e-06,0.00279064960685
Ses04M_impro06_M006,1742.0,9.9875,150806.3555859375,444.4603174603175,-0.7840277777777777,23856.894404563485,160480.72461577225,19.96182841986332,1201067198.6495366,9519125.0,5692896.22222,2202253431850.0,0.01375,0.004831349206350001,9.51396762409e-06,234.0,27.301587301599998,1487.44872764,22.873329643,0.0175417787519,0.337715294657,16.4686674284,0.0146856769649,0.184703176032,4.2570856538,5.08938190915e-06,0.0020435565447899998
Ses04M_impro06_M007,1945.0,10.5275,278540.87153085944,464.5531914893617,-0.8112499999999998,39924.65808646942,287751.2258940697,24.725169946808514,6398146614.483936,9804811.0,5425700.2553199995,3273157393010.0,0.0125,0.005518617021279999,9.43017202354e-06,176.0,24.4468085106,1306.97057492,23.3292481609,0.018052302350400003,0.35071826739,16.529794568699998,0.0149713086748,0.18753869461199998,6.9273803879299996,4.19055214587e-06,0.0035317764092600004
Ses04M_impro06_M008,3494.0,17.655,550026.8870152343,626.0743801652892,-0.9306301652892564,80125.22372784089,413367.62256676494,31.484941390081786,16462044848.697271,11345489.0,5164137.57025,4762063828980.0,0.01,0.00414256198347,8.80767194864e-06,258.0,20.5702479339,1487.03845366,22.3456282576,0.0189016133418,0.32738627371999995,17.5751908156,0.0150530426607,0.209080234388,5.9951784018400005,4.29472449008e-06,0.00302585434015
Ses04M_impro06_M009,3004.0,14.9725,647896.5663964844,775.1111111111112,-0.8339120370370369,102309.61109240448,737901.2098765433,44.982595532193066,35701674387.16124,10750623.0,6115546.4074099995,4976298646540.0,0.01,0.00287037037037,6.4600480109699995e-06,102.0,15.1111111111,581.2098765430001,20.6410879316,0.0186840324816,0.29147341095699997,17.4619654653,0.0151855760659,0.205443316251,3.43526366192,3.99191829559e-06,0.00189181810266
Ses04M_impro06_M010,2043.0,29.475,429502.4696859375,453.9375,-0.9093212890625,39558.7960504852,234339.82421875,42.7645013002157,5399253382.940264,8819024.0,5510379.867190001,2332044244300.0,0.0125,0.004873046875,1.04453086853e-05,194.0,30.1796875,1571.2880249000002,23.3967527671,0.0200388456786,0.350817701102,16.6751210105,0.015019116254,0.189095579254,6.321911071950001,3.7683494257199996e-06,0.00314201601377
Ses04M_impro06_M011,1684.0,10.6825,171626.07294374998,348.6285714285715,-0.8575267857142856,15645.76253209264,113485.57632653065,15.480410362005749,831226107.9875772,9347861.0,5852436.12857,2668607279790.0,0.01375,0.00530357142857,9.193558673469999e-06,181.0,23.8142857143,1054.95122449,21.789507163899998,0.0177154367137,0.30567106020999996,16.785125116099998,0.014400679263200001,0.191575674267,5.22504909431,7.452913161689999e-06,0.00246643193828
Ses04M_impro06_M012,3191.0,6.79875,859039.81385,610.9375,-0.9065546875,70852.30143474121,544967.15859375,13.059778544860835,24553975317.06152,9676001.0,5153188.8875,3646673070960.0,0.013125,0.0052265625,9.797302246089999e-06,141.0,18.7,725.485,23.894260678400002,0.0172600739888,0.366195516453,17.3494390591,0.0144440565387,0.205804581839,8.18104521337,4.6613857549199995e-06,0.00425409418757
Ses04M_impro06_M013,3268.0,36.70375,1253446.186593359,795.1931818181819,-0.974375,86208.8142783292,518510.01949896704,61.829866166548264,30080475977.556736,9090877.0,5139457.31818,2550378567850.0,0.015,0.00397727272727,9.59856017562e-06,122.0,12.5227272727,436.613119835,24.1375633388,0.0200332083342,0.373962953191,18.1935868222,0.0146628313029,0.2245297688,9.31328488742,6.7608167562e-06,0.00483618753864
Ses04M_impro06_M014,1392.0,6.54875,199943.44663710933,397.1714285714286,-0.8583749999999999,21398.68266264509,140972.37061224494,13.439619,1402578505.1203167,9485921.0,5623215.0,2771921934790.0,0.015,0.00578571428571,1.04540816327e-05,131.0,15.885714285699999,659.529795918,22.7591608672,0.0168457745577,0.337275798961,16.5618498901,0.014869454770899999,0.186666529111,4.406772368,2.7637728927299997e-06,0.0021539712795
Ses04M_impro06_M015,1874.0,9.903125,270534.27562460944,493.59090909090907,-0.8755965909090909,40484.41139813564,233512.1811294765,19.93152527736528,4819133541.78618,9370672.0,5951882.5,2899918650690.0,0.010625,0.00454545454545,8.38713842975e-06,132.0,19.7878787879,1025.62167126,22.011769313400002,0.0174396750491,0.311720583657,16.901773106500002,0.014673197605700001,0.193544247975,3.85744398203,6.3178131151800006e-06,0.00180801992046
Ses04M_impro06_M016,1932.0,11.448125,398548.4628871094,398.9605263157895,-0.9079111842105264,24166.026320415294,164062.95896814394,18.53669594523676,2896015070.1928897,8848578.0,5512121.18421,1974424171130.0,0.015,0.00582236842105,9.14073320637e-06,175.0,25.9605263158,1229.27475762,20.8808276713,0.0178500572016,0.28611054225,16.094065443199998,0.0145823760051,0.17714086817000002,3.8160141275800004,4.45161213802e-06,0.00175187675642
Ses04M_impro06_M017,790.0,5.605625,59679.11394375,215.53571428571428,-0.83,6964.034919838171,29037.2487244898,7.408724804687501,150831899.16822022,6962985.0,4882680.64286,1177142591850.0,0.01125,0.00642857142857,6.83195153061e-06,110.0,31.035714285700003,1004.32015306,20.5512258621,0.0170136368597,0.273542525453,15.7100061918,0.014226764503299998,0.166932224974,2.10501802088,2.4974313014e-06,0.0009068394617670001
Ses04M_impro06_M018,3277.0,8.818125,578185.5185058594,620.4794520547945,-0.8657962328767123,54459.22661340432,517352.05779696006,10.99363793086766,11957768754.038765,10132844.0,5363726.0137,3607982381410.0,0.011875,0.004785958904109999,9.591386751739999e-06,176.0,16.397260274,746.869581535,23.290352671999997,0.017230410147,0.35139850912,17.2442256563,0.014403906303299999,0.20367336755600002,8.04099514255,3.66444143638e-06,0.00404899706482
Ses04M_impro06_M019,2218.0,10.216875,420437.1091234376,482.8105263157895,-0.9338421052631584,35212.23806120886,226065.7114681441,19.68696981881924,5002215983.278914,10210758.0,5653820.02105,2561465425050.0,0.01125,0.0048289473684199995,8.89343836565e-06,163.0,25.042105263200003,1246.62980609,23.0344945886,0.0184818794427,0.337236536189,16.9230003548,0.0147648114383,0.194954424891,6.005161907640001,4.03382311748e-06,0.00305418682727
Ses04M_impro06_M020,377.0,4.641875,12349.743125,193.72,-0.8429250000000001,4940.903044078125,3526.5216000000014,10.00190836625,6185455.862833606,10746769.0,6223891.64,2718920880650.0,0.010625,0.0058,4.95375e-06,129.0,31.16,1229.4944,19.783048681300002,0.0168098226312,0.254956582116,15.805857426900001,0.014827748253,0.16876717273800002,1.98053718683,2.2027252543400003e-06,0.000821958426941
Ses04M_impro07_F011,7215.0,12.723125,6605723.667235938,1910.7692307692307,-0.879639423076923,740823.7273942156,2799241.254437869,43.09929700039292,2051846896302.06,8403162.0,3327931.80769,5266513846200.0,0.0125,0.00242788461538,1.01660734098e-05,58.0,4.15384615385,120.207100592,25.2378346202,0.0188641392622,0.420901460694,20.5021857421,0.015541643057600002,0.282844335208,8.68458404624,1.9929092649e-06,0.005360451733949999
Ses04M_impro07_F023,3459.0,7.91875,960036.58794375,1167.6666666666667,-1.1561249999999998,196572.9460332552,972578.6888888888,15.738008395833333,59845510949.45455,7944300.0,4069417.6,4001401835630.0,0.01375,0.00416666666667,1.34201388889e-05,41.0,11.1333333333,192.048888889,25.0777876434,0.0179034664706,0.404408816787,19.2400533628,0.014570531129100001,0.250041936878,10.6273442228,3.0716459617799997e-06,0.00630184154336
Ses04M_impro07_F026,3979.0,6.206875,1737554.7128433594,1593.2,-0.9040499999999996,390621.0162489374,1602119.2800000003,11.753444660000005,229178598799.16266,10505514.0,4099460.8,6146259283530.0,0.0175,0.0032,1.7135e-05,10.0,2.36,7.1104,25.721749420100004,0.0169608358667,0.42652697473800005,20.8750905768,0.014601463737399999,0.29032989161600004,9.36126106322,3.29585256425e-06,0.0060412636394
Ses04M_impro07_F036,1232.0,1.436875,145224.54504843752,496.33333333333326,-0.9710069444444446,41864.12031069879,157844.11111111115,1.639716759500386,2905605922.15592,8491963.0,4454457.94444,4896981458170.0,0.019375,0.006006944444439999,2.80876253858e-05,28.0,5.833333333330001,73.80555555560001,24.2166050966,0.0154900612992,0.373933183364,19.3250775699,0.0130448359654,0.250123014539,11.283243896400002,3.50409996893e-06,0.006097606103509999
Ses04M_impro07_F037,7774.0,4.168125,5631705.322623436,2196.714285714286,-0.9784375,917218.4751734652,7392450.346938776,9.286816950334822,2747258005199.5347,7800176.0,4858604.64286,4159586820790.0,0.0075,0.00241071428571,4.7911352040800005e-06,7.0,2.5,5.53571428571,27.469605416500002,0.0168265295345,0.481510607624,20.647047607,0.014275243118900001,0.287241385836,10.5653031986,4.18096450219e-06,0.00790533527217
